node	AUS	Africa_other	Asia_other	BEL	CHN	Europe_other	FRA	JPN	Unknown_other
NODE_0957	0.07292552045900554	0.005867553396017082	0.1535973749622223	0.07160882540883451	0.05879607347300989	0.1801660759093355	0.05490827062248461	0.06697072353226671	0.33515958223682374
NODE_0004	0.0023674386916839553	6.0107201987222364e-05	0.0016890669237836387	0.0006561828791913667	0.0006387574095772582	0.9911942413682493	0.000502719068835792	0.0011610628877571137	0.0017304235689345625
NODE_0958	0.008707359376088776	0.0007624481509968592	0.2281729632483112	0.008410359602882911	0.007278236375996059	0.4628259344304775	0.006448866081695631	0.08343328018777471	0.1939605525457765
NODE_0943	0.1013449794877412	0.011544766598123299	0.03795824251574454	0.09948414890037185	0.3439197816490859	0.058949290514624726	0.07628252478412638	0.19018613085503816	0.080330134695144
NODE_0951	0.023939354458995317	0.582350099190736	0.007835300683686618	0.023506462966762735	0.01966113299226442	0.2843009598844011	0.018024303714757915	0.02214640762714896	0.018235978481247007
NODE_0956	1.8821888158142636e-07	1.5141837391127762e-08	1.1524794949156803e-07	1.8482054997434048e-07	1.5174032054938748e-07	0.9999539981435495	1.4171684449641106e-07	1.7284464528235641e-07	4.503212542182103e-05
USA__SAMN45987640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IND__SAMN19416303	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
USA__SAMN03877216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NODE_0003	0.0027525841927442526	5.914286922203813e-05	0.0014166768232176563	0.000658795213627518	0.0006223405055178233	0.9914182563016155	0.0005048018230666769	0.0010619337305938534	0.0015054685403947372
NODE_0005	0.0001802488644890707	4.445966878389501e-06	4.411768865613734e-05	5.683726670438804e-05	0.00033657882568128216	0.999120462289351	4.166793457842207e-05	0.00015260686185620382	6.303430180505494e-05
NODE_0959	0.007373893511302952	0.0006377470977287164	0.26258172576336425	0.007140276614066207	0.0061305152762037695	0.45111081124734537	0.0054750009781446675	0.09564006797916529	0.16390996153267878
NODE_0985	4.40952483330387e-05	3.5853957117064947e-06	0.03573136753077956	4.321299302238217e-05	3.570765194223783e-05	0.00029477690818660997	3.313487011115247e-05	8.696206096858548e-05	0.9637271573409448
NODE_0944	0.06012296186477858	0.005701004992076803	0.020780840112875162	0.059029523954019586	0.659047375532232	0.023592466105081963	0.045262702075561184	0.07996163874859352	0.04650148661478124
NODE_0945	9.730965284016847e-05	8.142183305350304e-06	0.013286314137277233	9.554983665023189e-05	0.00010273498254033495	2.7429733064180333e-05	7.326577703404934e-05	0.983032621799883	0.0032766318974054532
KEN__SAMEA1931748	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLD__SAMEA751360	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DNK__SAMEA3923585	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DNK__SAMEA3923584	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0002	0.5998494578367793	0.003138874637913415	0.012886323830309205	0.03830140764532042	0.031462489283912674	0.21926416330186874	0.02936870911712402	0.035913462532551746	0.029815111814220526
NODE_0987	0.0012291332710136086	3.7878103759495366e-05	0.0005954852501389682	0.0004386299980868419	0.00039073623661852754	0.9956806594416707	0.00033620161529087153	0.0005777787973391877	0.0007134972860816134
NODE_0006	1.0608397494214982e-05	6.003459101463553e-08	5.005529087971535e-07	7.58153535873281e-07	3.483790911876912e-06	0.9999815380288414	5.624492354019953e-07	1.6905816804643623e-06	7.98010800887091e-07
NODE_0765	0.008402291501556811	0.0002657877356303091	0.0010895069056940155	0.003595432649461546	0.028169147970379078	0.9433390611749708	0.0025878785371456813	0.010027467838058766	0.002523425687102884
NODE_0960	0.007383743267408666	0.0006384291967135826	0.26346721921891864	0.00715019715606982	0.006137995913255468	0.4500016157037439	0.005482607923005193	0.09598841842578247	0.16374977319510223
AUT__SAMN15702625	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0986	2.8231762445822797e-05	2.271179741434372e-06	0.9974043734637138	2.7721815358087702e-05	2.276005690772885e-05	7.772341940920246e-06	2.1256555001603517e-05	2.6043032325432422e-05	0.0024595697925652235
USA__SAMN05333716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CHN__SAMN03249373	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN22851881	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0946	4.89120974865664e-05	4.091513734881551e-06	0.0066316850831315425	4.8027546824580475e-05	5.1553723267456085e-05	1.3776437250975649e-05	3.6826599194211734e-05	0.9899029015927597	0.0032622254063501403
IND__SAMN19416302	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AUS__SAMEA751508	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUS__SAMEA751511	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOR__SAMEA10057937	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
POL__SAMEA1931348	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS__SAMEA751513	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0007	8.038419264235607e-06	1.995256745156081e-08	1.6624821978159504e-07	2.51956409760997e-07	1.1559293660762773e-06	0.9999893384522002	1.8693031024798743e-07	5.611999873685738e-07	2.8091167490087224e-07
NODE_0766	0.021848238345288297	0.0003314947839976351	0.0013453895062392287	0.005281313972933951	0.09280092600862566	0.8655053309316078	0.003456561104352357	0.006294032023250281	0.0031367133237049684
JPN__SAMEA41226418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0961	0.009833918797311204	0.0007987683731795005	0.048329507564962335	0.009639033973322247	0.007959893113996506	0.07995138136401657	0.007391021478000467	0.695892108071373	0.14020436726383803
NODE_0984	1.1566749619662508e-07	9.471154750617973e-09	0.9999967547908871	1.1320394588349578e-07	9.394192699853841e-08	1.706299418522368e-06	8.680251279285474e-08	4.401128800658417e-07	6.797097776242447e-07
IRN__SAMN12675069	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IRN__SAMN12675070	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0947	2.305527439764028e-09	1.9278310569384358e-10	3.0942555189386746e-07	2.263833823133797e-09	2.424241561715121e-09	6.486240544667972e-10	1.7358642355779329e-09	0.9999995287784633	1.5222511048875758e-07
NODE_0950	1.8669403711199727e-09	1.5020385891497e-10	1.4159091158523803e-09	1.8332322718202424e-09	1.5065613537402502e-09	4.666937892421501e-10	1.405687261631894e-09	1.2309470515000948e-07	0.9999998682600669
NODE_0008	7.75770157900728e-06	1.547541751010135e-08	1.2821616937559992e-07	1.9534669459233851e-07	8.882135341658532e-07	0.9999902149083406	1.449835132963561e-07	4.323646866772784e-07	2.2279006460676577e-07
NODE_0764	1.4752321336844448e-07	1.1865863485036809e-08	4.77725723279446e-08	1.448409808867832e-07	1.1891605753159064e-07	0.9999991706118937	1.1106126422727826e-07	1.3545514249979362e-07	1.1195301200958279e-07
NODE_0767	0.08750378965435397	0.00017187844515078828	0.000713409297479456	0.008058600033754465	0.012123638102536012	0.8841447942711324	0.0033175048558056284	0.0023253790152596866	0.001641006324527633
NODE_0794	0.005884544036574346	0.00033091709260365084	0.0013333601949394364	0.004162712497144057	0.890617727862388	0.0873867268330467	0.0031326438936973406	0.004028300817567789	0.0031230667720385692
NODE_0962	0.004420531933092828	0.00035762331995114034	0.01327813086169774	0.004336170433798341	0.0035721226319131096	0.021439915188756736	0.0033248909543407822	0.7920662574852105	0.15720435719123865
JPN__SAMEA751448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IND__SAMN10525643	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IND__SAMN19416301	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
JPN__SAMN04875532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0948	1.1085242781702632e-10	9.092565183364926e-12	7.424117254888977e-09	1.088493665696576e-10	1.0290348855338603e-10	2.943530522471614e-11	8.346360121675765e-11	0.9999999884455322	3.6857537830484686e-09
USA__SAMN16357507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
USA__SAMN16357510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NODE_0009	7.516914037397179e-06	1.5548010311301206e-08	1.249888071319498e-07	1.958878657994643e-07	8.497080722128435e-07	0.9999905100652506	1.4565558776618085e-07	4.195094261883045e-07	2.2172294253496773e-07
NODE_0762	0.11810613990241124	0.0001686673921372578	0.0006790652321266449	0.0020588432119676074	0.0016903519366097636	0.8722014576627124	0.0015786810517760548	0.0019254345711430352	0.0015913590391159562
ESP__SAMEA8914418	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ESP__SAMN16378404	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0768	0.08772145739662719	0.00011835590768411168	0.0004937393010741106	0.005162461953931401	0.007811291416721985	0.8933746440913584	0.0025589944101561245	0.0016205433815288262	0.001138512140917889
NODE_0791	0.42659372827617925	0.0011611804820296327	0.00546232548019883	0.36598849932551836	0.012768623823741198	0.09976160367592724	0.06401140663451124	0.0132949481723388	0.010957684129555598
NODE_0795	0.0013032188506708771	9.08847995905934e-05	0.00036601070413128025	0.0011214691227737223	0.9856049477770719	0.008739728279849073	0.000854118989035425	0.0010620468425452398	0.0008575746343319902
NODE_0910	2.215231222330589e-07	1.665353804436499e-08	6.705651977848214e-08	2.0429216249289373e-07	0.999998226029056	7.589909408698296e-07	1.5616210582811362e-07	1.9216127053710584e-07	1.5713128450433642e-07
NODE_0963	3.182543029159409e-06	2.5684439517631036e-07	5.888674122968042e-06	3.123216633410913e-06	2.569127153885936e-06	9.134264963148697e-06	2.3948219899486227e-06	0.99990794518192	6.550532579215397e-05
USA__SAMN04994865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NODE_0949	3.891921951569292e-10	3.1333221765540633e-11	1.1784443273297993e-09	3.821650362203407e-10	3.1568411371622703e-10	9.749697712602583e-11	2.930368024954516e-10	0.9999999965042344	8.084130254780202e-10
JPN__SAMN09862822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0010	0.00016200098512223613	3.2664300060493714e-06	1.3164456250125569e-05	3.987309941405035e-05	3.288688543594743e-05	0.9996322480103157	3.0572927527532635e-05	3.734095460364068e-05	4.864625132479329e-05
NODE_0013	3.0828517362902236e-06	2.2271115149285934e-07	1.6725272207883464e-06	2.718534561501744e-06	2.2325024067361524e-06	0.999983339491595	2.084516084393867e-06	2.5455510139255697e-06	2.101314229943829e-06
NODE_0763	0.11810636562960064	0.00016853412625411935	0.0006785286918089182	0.0020572164978953037	0.0016890163303061897	0.8722088900691009	0.0015774337192406634	0.001923913250555811	0.0015901016852375982
AUS__SAMEA751475	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0769	0.001067194076638053	2.7348087508248058e-06	3.090289270882984e-05	0.0001643223118650488	0.0011538529440404924	0.9974333148365044	4.100756307895339e-05	3.408046805172669e-05	7.259009836163029e-05
NODE_0781	0.45954970586726696	0.0009571126595313284	0.003862317532621698	0.014771102952432813	0.013032227209595244	0.4667202786880506	0.019527675785525295	0.012538011386900683	0.009041567918075527
NODE_0792	0.42684660296898275	0.0011589843152794883	0.005454121465006271	0.36624800555191	0.012743554935368273	0.09949482464494114	0.06384717718693562	0.013269771027207826	0.010936957904368497
FRA__SAMEA115874213	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
NODE_0796	3.2328332834362264e-08	2.56452736283049e-09	1.0325145646758902e-08	3.1335229764408224e-08	0.9999998160491851	2.985034275332818e-08	2.401223857654224e-08	2.9338805515795627e-08	2.419619250371559e-08
NODE_0904	4.824685366858423e-07	3.768163495625855e-08	1.517160634173881e-07	4.609405154755796e-07	0.9999969243924843	8.021597649953714e-07	3.529703231859365e-07	4.321424314215165e-07	3.5552824554487093e-07
NODE_0911	5.610317954197658e-09	4.220482576895153e-10	1.6994016334121963e-09	5.177088835375418e-09	0.9999999552280537	1.905402487186829e-08	3.95752006704966e-09	4.869390450646182e-09	3.982153998203713e-09
CHN__SAMN11295233	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0964	2.959757964374309e-07	2.388630226781039e-08	5.466494409610188e-07	2.9045883714088163e-07	2.389275486011916e-07	8.477749974643058e-07	2.227182076408484e-07	0.9999914545623813	6.0790464883104255e-06
JPN__SAMEA41216668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMN03249374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMEA751489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0011	0.003241021898345615	4.9294029353835964e-05	0.0001984686724854416	0.0006017097120691291	0.0004941030368864316	0.9935287524377376	0.00046137876387837237	0.000562750117581737	0.0008625213316617147
SWE__SAMEA751314	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0014	2.0086774818177395e-06	5.488556735372686e-08	2.517470840812114e-07	6.69962265328191e-07	5.500594999519156e-07	0.9999947879874577	5.137140280673573e-07	6.451262007636641e-07	5.178404148771886e-07
NODE_0759	3.561104277447034e-05	1.1951108176233715e-06	0.0001860839125206501	1.458815030243338e-05	1.1976813903559922e-05	0.9997144405323279	1.11859131002436e-05	1.3642817010984648e-05	1.1275707242246661e-05
AUS__SAMEA751183	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESP__SAMN16378546	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0770	0.0007921037660078642	1.948081514658547e-06	2.7777403600773633e-05	0.0001436248042742653	0.0008192083510119332	0.9980965691511696	2.9173720391714753e-05	2.4269586733386734e-05	6.532513529589665e-05
CHN__SAMN09947460	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0782	0.8704036344496995	0.0004281501945069518	0.0017246747617061828	0.010383368156236306	0.004647363229835063	0.049403622106595185	0.04751348322339155	0.011454990090448277	0.004040713787581098
AUS__SAMN45810611	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0793	0.4271005500142028	0.001156790478987451	0.005443155566382617	0.36650857445125884	0.012718513339713371	0.09922838740143344	0.06368315445107137	0.013244620622889171	0.010916253674061089
IND__SAMN10457989	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0797	2.0446105587521365e-10	1.6232658497642388e-11	6.535485051946546e-11	1.9833058495110478e-10	0.9999999988440086	1.8078939891407496e-10	1.519866446366895e-10	1.8568181633835152e-10	1.5315426744393511e-10
NODE_0868	1.2955920526617157e-11	1.0422188282344576e-12	4.196007859579969e-12	1.2721879421924138e-11	0.9999999999343548	3.243740203896621e-12	9.75488816724171e-12	1.1897429234556284e-11	9.833190977392169e-12
NODE_0905	1.9378498921464032e-07	1.5138154598409946e-08	6.09501229000018e-08	1.851745804387378e-07	0.9999987664648095	3.2025486648468114e-07	1.4180086468989446e-07	1.7360233348190683e-07	1.428292789374547e-07
CHN__SAMN07329781	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0912	2.0014031047044978e-10	1.533324480039109e-11	6.173795258045549e-11	1.8782973363101202e-10	0.9999999985576813	5.12514535189366e-10	1.4370530655821374e-10	1.7638581402923564e-10	1.4467194682748714e-10
CHN__SAMN09947492	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0965	0.00023331445307251522	1.8768820007926087e-05	7.56365424415568e-05	0.0002291018933472392	0.00018809161008010266	5.842441904467529e-05	0.0001756709272695736	0.9988429661154172	0.0001780252193192198
NODE_0966	1.8451007391445955e-07	1.4889639792936527e-08	3.350160705252506e-07	1.810730370331582e-07	1.4894234164138632e-07	5.186069219646811e-07	1.3884329642899687e-07	0.9999947633090245	3.7148095943901373e-06
AUS__SAMEA751512	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0012	0.0030719327288768633	6.005800018500099e-05	0.00024180371042246333	0.0007331002876776437	0.0006019622678552676	0.9929294629445746	0.0005621266090653466	0.0006856216880677722	0.001113931763274968
NODE_0015	0.06176303725265313	0.001638839784788946	0.006598049479471086	0.02000453895169011	0.01642362879965109	0.8440624517089882	0.015339095875698025	0.018708130790947984	0.015462227356111476
NODE_0016	1.7129160949440048e-06	4.6299526154987043e-08	2.1221198100616667e-07	5.651565040609505e-07	4.640106480810008e-07	0.99999558200105	4.333510105521086e-07	5.472213020192686e-07	4.3683188314685595e-07
NODE_0760	3.7670276898692537e-05	1.263021643923933e-06	0.00019697574691508678	1.5417105507351975e-05	1.2657382055509412e-05	0.999697860440019	1.1821540014651784e-05	1.441805042558551e-05	1.1916436520196276e-05
NOR__SAMEA10057881	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0771	0.0004291242530550718	7.950356762245765e-06	3.591358430568339e-05	0.0010439065309657484	0.00023633454893159472	0.9970262447890081	7.655639175151652e-05	9.115494729880506e-05	0.0010528145979209482
NODE_0779	0.00012295662449402243	6.921197599894775e-07	4.999766559517273e-05	2.629563460234424e-05	0.00012602436878606643	0.9996442018694783	8.107256421080279e-06	8.20337160520525e-06	1.352108925783577e-05
NODE_0783	0.9573695074757442	8.655857862487364e-05	0.000348649020955874	0.006840855280869345	0.0009294508292164565	0.008626401627263424	0.01636671184853882	0.00861499268483327	0.0008168726539536936
NODE_0790	0.009801346449393589	0.00011880095268977551	0.00047830552772657137	0.0014997731418555434	0.0011939955015364493	0.0008316246198298337	0.9835359064242055	0.0014193654641625312	0.001120881918600221
AUS__SAMN18200431	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BEL__SAMEA117989221	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
NODE_0798	1.3203847677178837e-11	1.0608767859104858e-12	4.2711351440494415e-12	1.2950742179694252e-11	0.9999999999323799	4.081477968500709e-12	9.929840782389927e-12	1.2112682435722867e-11	1.0009234448567803e-11
NODE_0861	2.312286941479773e-08	1.8601019182088679e-09	7.488832392349141e-09	2.2705380831872953e-08	0.9999998828511232	5.777912675433575e-09	1.7410049458456633e-08	2.1233925133291946e-08	1.7549805068723855e-08
NODE_0869	5.271656931333105e-11	4.240744933063508e-12	1.7073380609830197e-11	5.176475966225307e-11	0.9999999997329186	1.3172758330450644e-11	3.969222240481424e-11	4.841006806784328e-11	4.001084359576843e-11
NODE_0896	1.4565670288267338e-10	1.1717244397497737e-11	4.7174016936527326e-11	1.430268383488922e-10	0.9999999992620501	3.6396516894914236e-11	1.0967022961850928e-10	1.3375777311755458e-10	1.1055058494690398e-10
NODE_0906	1.8260225799485628e-07	1.4296112719572801e-08	5.755959918701199e-08	1.7484634400140767e-07	0.9999988552611576	2.8275610621092093e-07	1.339053021874158e-07	1.6388875765261616e-07	1.3488436250404535e-07
NODE_0909	2.5026771603699916e-08	2.0132588618860016e-09	8.105447366159716e-09	2.4574895818325564e-08	0.999999873204679	6.254285994610139e-09	1.884355717079576e-08	2.2982284433747766e-08	1.899481971685939e-08
NODE_0913	1.0421069072317954e-10	8.347918072508637e-12	3.360926306602247e-11	1.0192958200604332e-10	0.999999999452352	4.7288583996497397e-11	7.814299160700574e-11	9.535736165818672e-11	7.876168070909715e-11
NODE_0939	1.734431335367273e-05	1.39525037023941e-06	5.617324548103778e-06	1.7031158665240512e-05	0.9999121274304261	4.333933545669379e-06	1.3059165029405353e-05	1.592742923985034e-05	1.3163994821604744e-05
JPN__SAMEA41263168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMEA41187418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMEA41296918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0967	1.7700133302390068e-07	1.4279685086576803e-08	2.9781499843186066e-07	1.737132162063257e-07	1.428643107701876e-07	4.5704667290579134e-07	1.33199930748282e-07	0.9999953465153035	3.2575645491800178e-06
DNK__SAMEA751162	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
USA__SAMEA751257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS__SAMEA751337	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUS__SAMEA751155	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0017	0.0004852386160512064	1.963764086287283e-05	7.906437185002485e-05	0.0002397073559186294	0.00019679857049597702	0.9983862973888362	0.00018380299207067837	0.00022417463041530495	0.00018527843349909695
NODE_0019	3.7811082870210286e-06	2.8739365452361814e-07	1.161788222152981e-06	3.508077886989419e-06	2.8801184640845735e-06	0.9999790667762177	2.6899266559580774e-06	3.913288357540216e-06	2.711522253916882e-06
NODE_0761	0.0003327333643999574	1.0101316363955747e-05	0.00020334162243859617	0.00012330197174170702	0.00010123032824759609	0.9989241300202993	9.454558134308489e-05	0.00011531126709637626	9.530452806946756e-05
ISR__SAMN05908237	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0772	0.0004281729695910932	7.919307365145371e-06	3.5766266747194255e-05	0.0010451185879930655	0.0002351283347095861	0.9970294087187568	7.625353292811256e-05	9.079823046762279e-05	0.0010514340514413676
USA__SAMN11822192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NODE_0780	0.00012367614464638368	7.615832438381614e-07	5.5064634920023024e-05	2.7121071429745877e-05	0.00012657055652065492	0.9996348870307047	8.755364509541711e-06	8.995948573158848e-06	1.4167665451952135e-05
NOR__SAMEA8914592	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0784	0.9574850099794457	8.622651373647057e-05	0.0003473112380674202	0.006805295225835253	0.0009257853073358992	0.00857984704936588	0.01633326192087652	0.008623524211178603	0.0008137385541581159
NODE_0789	0.9379260686510101	0.00026066266094985495	0.0010495548676735685	0.026288832491329264	0.002657705255187875	0.006939238085782703	0.013849188524733914	0.008569283293528452	0.0024594661698042483
FRA__SAMEA115874222	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FRA__SAMEA115874243	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
NODE_0799	3.770979408285159e-11	3.0335121682830888e-12	1.2213021395917405e-11	3.702866332053358e-11	0.9999999998089351	9.437338845714544e-12	2.8392857098609932e-11	3.462898895989642e-11	2.8620769104464677e-11
NODE_0851	3.6227748879427435e-09	2.9143143102311117e-10	1.1733126659264222e-09	3.5573650748896907e-09	0.9999999816457129	9.052437460090673e-10	2.727719148136974e-09	3.3268247669493883e-09	2.749615359824988e-09
NODE_0862	6.572593790961603e-10	5.2872738925742476e-11	2.1286741122065435e-10	6.453924168163976e-10	0.9999999966700847	1.64234967205961e-10	4.948744961612383e-10	6.035668089508931e-10	4.988470000002701e-10
CHN__SAMN41373952	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0870	5.5679452385393944e-11	4.4790921237444655e-12	1.8032974350787874e-11	5.467415039523223e-11	0.9999999997179078	1.3912950713369156e-11	4.1923087395638775e-11	5.113091117633197e-11	4.225961646721872e-11
NODE_0892	2.2284829470828593e-05	1.7926865306401808e-06	7.217415791598577e-06	2.1882473114761386e-05	0.9998870969991287	5.568439029723877e-06	1.677905968831281e-05	2.0464347061804306e-05	1.6913750183683733e-05
NODE_0897	7.862732169363821e-10	6.325116388415354e-11	2.546512963948814e-10	7.720769190950774e-10	0.9999999960164555	1.964707487526903e-10	5.92013738105455e-10	7.220413319841485e-10	5.96766008156507e-10
NODE_0903	2.342206366922582e-06	1.8841704898205273e-07	7.58573326394016e-07	2.299917435782867e-06	0.9999881335359632	5.852606306145634e-07	1.7635324732632658e-06	2.1508678828265443e-06	1.7776888721818527e-06
CHN__SAMN09947473	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0907	1.3604112117205681e-08	1.0943707231859315e-09	4.405973063837714e-09	1.335846538494095e-08	0.9999999310755577	3.400518254106597e-09	1.0243013623481597e-08	1.2492752126533044e-08	1.0325236858947363e-08
CHN__SAMN41373942	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN41373967	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0914	9.630968264785968e-11	7.745996285103858e-12	3.118565134291055e-11	9.455305278736348e-11	0.9999999995111866	2.5008986158644012e-11	7.25008124555271e-11	8.842688878503475e-11	7.30824166740916e-11
CHN__SAMN07329769	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN07329787	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN39682878	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0968	8.779358562828508e-07	7.066570067352679e-08	5.240007855179896e-07	8.619925657907544e-07	7.079374475135691e-07	6.307740335329058e-07	6.60959303746533e-07	0.9999918869112354	3.778823071467971e-06
NODE_0981	2.238501508788963e-05	1.8007476548304542e-06	7.260240098172214e-06	2.198084587967413e-05	1.8046177756679008e-05	5.611286011635846e-06	1.6854490032181474e-05	0.9998889366419165	1.712455556228488e-05
