country_iso3	model_month	lineage	mean	median	lower_95	upper_95
JPN	2019-03-01	L1_02.07	0.0160161892362848	0.00951539000859517	0.000230230407426611	0.0666968637916656
JPN	2019-03-01	Other	0.512356455774382	0.511602028593742	0.375315226858277	0.647713421534835
JPN	2019-04-01	L1_01.02	0.0106617770856269	0.00522559072567455	1.2244090547147e-05	0.0532196210170456
JPN	2019-04-01	L1_02.05	0.276609026945926	0.273671062244868	0.159415298675008	0.403287980624245
JPN	2019-04-01	L1_02.06	0.191735535345957	0.189004491306391	0.0930807740093661	0.312589885736014
JPN	2019-04-01	L1_02.07	0.0184417662233299	0.0110055827552914	0.000272876089082196	0.0768650030992501
JPN	2019-04-01	Other	0.50255189439916	0.501578786375952	0.361597918990047	0.641351920052632
JPN	2019-05-01	L1_01.02	0.0111113527670111	0.00546187303175681	1.27707152718967e-05	0.0554562017617219
JPN	2019-05-01	L1_02.05	0.282113205146477	0.278657966747831	0.161646863975089	0.413435332149115
JPN	2019-05-01	L1_02.06	0.192973295113701	0.189194521948322	0.0936537766172633	0.31536612632236
JPN	2019-05-01	L1_02.07	0.021214732251348	0.0127016343438718	0.000322766762440025	0.0882599403774982
JPN	2019-05-01	Other	0.492587414721463	0.491317507823419	0.346400538640323	0.63338946107419
JPN	2019-06-01	L1_01.02	0.0115731385231722	0.00567477882792613	1.32443704422195e-05	0.0577320481135194
JPN	2019-06-01	L1_02.05	0.287507148119248	0.284196033906816	0.164766643255492	0.421965193488457
JPN	2019-06-01	L1_02.06	0.194075815063954	0.190125898982328	0.0931159531484177	0.319457255627383
JPN	2019-06-01	L1_02.07	0.0243784687145218	0.0146610755865592	0.000379932485385011	0.101887187951044
JPN	2019-06-01	Other	0.482465429579104	0.48160477964163	0.332104469546845	0.629592206305561
JPN	2019-07-01	L1_01.02	0.0120461417508894	0.00591061968003934	1.34513541357778e-05	0.0598274579060028
JPN	2019-07-01	L1_02.05	0.292758451387482	0.289023026537884	0.166286955769588	0.431962203834584
JPN	2019-07-01	L1_02.06	0.195027708882959	0.190611258994241	0.0926617258020121	0.322597244413525
JPN	2019-07-01	L1_02.07	0.0279799433380446	0.0170059589691358	0.00044223238363899	0.11544067725409
JPN	2019-07-01	Other	0.472187754640625	0.471979979979963	0.316930894307802	0.626272408086787
JPN	2019-08-01	L1_01.02	0.0125291427299045	0.0061712786649706	1.3686563525338e-05	0.0621434937557006
JPN	2019-08-01	L1_02.05	0.297832515738955	0.294289391363267	0.166847710210314	0.444142239823592
JPN	2019-08-01	L1_02.06	0.195813230147421	0.190352991399158	0.0920780041758356	0.327155876653425
JPN	2019-08-01	L1_02.07	0.0320694950797417	0.0194434571905631	0.000514313888573426	0.131207010484465
JPN	2019-08-01	Other	0.461755616303978	0.461421191284125	0.30119750257884	0.620896218908145
JPN	2019-09-01	L1_01.02	0.0130206778786129	0.00637899307670467	1.45077619536369e-05	0.0643074184662466
JPN	2019-09-01	L1_02.05	0.302692730097895	0.29899091588755	0.166786102790803	0.453944666670698
JPN	2019-09-01	L1_02.06	0.196416410405082	0.190510607427321	0.0911081401134388	0.332533993693637
JPN	2019-09-01	L1_02.07	0.0367004516191787	0.0222608020077411	0.000599844220528219	0.150755491959167
JPN	2019-09-01	Other	0.451169729999232	0.449653666780888	0.286262735857121	0.615042443663596
JPN	2019-10-01	L1_01.02	0.013519026020815	0.00657415535298496	1.54166811969687e-05	0.0668620445532404
JPN	2019-10-01	L1_02.05	0.307300734660944	0.303663700204266	0.167477215091095	0.461787646205403
JPN	2019-10-01	L1_02.06	0.196821229634684	0.190343296316103	0.0898964747964381	0.337443351696132
JPN	2019-10-01	L1_02.07	0.0419285514783719	0.0254354044137569	0.000695932007231886	0.172225735019579
JPN	2019-10-01	Other	0.440430458205186	0.439309067196405	0.270078928187966	0.611049033089339
JPN	2019-11-01	L1_01.02	0.01402219902549	0.00684190980132754	1.56496796797718e-05	0.0690353641785376
JPN	2019-11-01	L1_02.05	0.311616775613729	0.307835866104731	0.166584825067222	0.472324446517262
JPN	2019-11-01	L1_02.06	0.197011823815435	0.190260657365502	0.088772926311209	0.341137952985466
JPN	2019-11-01	L1_02.07	0.0478111483929024	0.0292242956901531	0.000807127320825401	0.197212098154312
JPN	2019-11-01	Other	0.429538053152444	0.427771953934984	0.252497333076448	0.608301439882909
JPN	2019-12-01	L1_01.02	0.0145279382921872	0.00704298029461683	1.5730074257454e-05	0.0724242942484779
JPN	2019-12-01	L1_02.05	0.315600159885971	0.311618526510641	0.166472700399418	0.483936065662636
JPN	2019-12-01	L1_02.06	0.196972732822846	0.189762063094829	0.0864616614898086	0.344874854882813
JPN	2019-12-01	L1_02.07	0.0544061858084821	0.0335390391402002	0.000935780853896127	0.223518753047194
JPN	2019-12-01	Other	0.418492983190514	0.416683406791842	0.235094971757947	0.604612759808893
