query_project_id	run_accession	sample_accession	study_accession	study_title	tax_id	scientific_name	collection_date	collection_resolution	country	country_root	country_iso3_guess	first_public	overlap_run_accession	overlap_sample_accession	overlap_study_project	metadata_probe_url
PRJNA1071282	SRR27796420	SAMN39683341	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796422	SAMN39683339	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796423	SAMN39683338	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2023	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796346	SAMN39682859	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796429	SAMN39682901	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796433	SAMN39683329	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796349	SAMN39683450	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2023	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796437	SAMN39683325	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796352	SAMN39683447	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2023	year	China: Shanghai	China	CHN	2024-09-29	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796448	SAMN39683315	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796451	SAMN39682899	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796356	SAMN39683443	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2023	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796357	SAMN39682912	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796452	SAMN39683312	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796453	SAMN39683246	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796456	SAMN39683243	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796358	SAMN39682952	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796457	SAMN39682892	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796459	SAMN39683241	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796360	SAMN39682950	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796364	SAMN39682946	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796460	SAMN39683240	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796462	SAMN39683238	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796365	SAMN39682945	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796369	SAMN39682942	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796464	SAMN39683236	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796465	SAMN39683235	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796382	SAMN39683407	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796466	SAMN39683234	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796387	SAMN39682908	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796469	SAMN39683232	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796390	SAMN39683400	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796470	SAMN39683231	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796391	SAMN39683399	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796471	SAMN39683230	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796394	SAMN39683396	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796472	SAMN39683229	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796397	SAMN39683393	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796399	SAMN39683392	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796474	SAMN39683227	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796405	SAMN39683386	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796407	SAMN39683384	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796475	SAMN39683226	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796481	SAMN39683221	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796484	SAMN39683218	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796408	SAMN39683383	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796485	SAMN39683217	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796409	SAMN39682906	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796410	SAMN39683382	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796489	SAMN39683149	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796497	SAMN39683142	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796411	SAMN39683381	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796416	SAMN39683376	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796502	SAMN39683137	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796417	SAMN39683343	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796505	SAMN39683134	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796421	SAMN39683340	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796508	SAMN39683132	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796509	SAMN39683131	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
