country_iso3	model_month	observed_cases	fitted_median	fitted_lower_95	fitted_upper_95	baseline_median	baseline_lower_95	baseline_upper_95	no_new_exposure_median	no_new_exposure_lower_95	no_new_exposure_upper_95	equal_lineage_median	equal_lineage_lower_95	equal_lineage_upper_95	l10207_reference_median	l10207_reference_lower_95	l10207_reference_upper_95
CHN	2024-10-01	10118	15833.4064063249	13184.8041148352	19062.3616788803	28940.4551606707	9013.57354662471	144246.653973033	28940.4551606707	9013.57354662471	144246.653973033	14365.3453266771	3107.22458400748	50805.4337336734	13891.2131916112	2957.03728897699	48139.2479992049
CHN	2024-11-01	7829	9349.22424531174	7767.975381408	11272.5352560044	24074.26311351	7461.46246084495	128172.020057106	24074.26311351	7461.46246084495	128172.020057106	11823.4375134097	2467.87296116906	42373.3313584864	11418.6754899794	2355.30400193225	40799.9919457863
CHN	2024-12-01	6662	7131.40781495689	5937.39406764437	8623.82178853847	19519.3637767191	6037.3664413718	107405.565312907	19519.3637767191	6037.3664413718	107405.565312907	9505.19118022879	1998.29404705106	35572.2919638047	9214.80775619124	1890.21008817811	33597.8903057499
CHN	2025-01-01	5611	5946.71704016831	4955.51013683597	7180.48965232978	15518.6777711837	4836.44058754346	91856.5659631506	15518.6777711837	4836.44058754346	91856.5659631506	7550.75113014698	1549.98003487557	28766.1548952045	7334.59546922406	1483.40911978619	27367.0321597733
CHN	2025-02-01	4298	4934.00507910827	4114.54484528155	5971.3690872127	12350.6924452932	3767.97546511122	72883.0032399634	12350.6924452932	3767.97546511122	72883.0032399634	5939.03315799037	1174.18907657641	22912.2990368653	5767.63268477727	1108.53689966093	21850.6893574538
CHN	2025-03-01	4186	3768.9786467421	3129.29145783952	4560.11903211999	9871.43379960486	2927.71005828319	60154.3050766971	9871.43379960486	2927.71005828319	60154.3050766971	4650.07932170755	887.008044695935	17772.5714619709	4517.74429753227	835.752225766887	17087.3841228516
CHN	2025-04-01	4506	3585.85516543411	2977.52509270827	4346.91101441725	7821.64555946895	2313.29719875284	49690.9939496374	7821.64555946895	2313.29719875284	49690.9939496374	3650.53380155934	654.518678480578	14082.4247502026	3529.57094592218	619.00620020385	13555.0395896674
CHN	2025-05-01	4260	3765.32771605335	3138.55642444763	4564.30893848315	6258.34799689528	1782.6042431856	40849.4570539972	6258.34799689528	1782.6042431856	40849.4570539972	2847.24218674477	497.773521964578	11450.9381920227	2762.96075358744	468.461667379984	10962.8962559716
CHN	2025-06-01	3590	3522.77758970913	2926.36230024666	4305.91187883406	5032.00298173382	1395.00432653632	33488.9142501477	5032.00298173382	1395.00432653632	33488.9142501477	2242.20049551471	375.404313012423	9044.59134050908	2171.23110042325	360.439970786763	8627.40002555269
CHN	2025-07-01	2974	2988.23233825031	2457.62806217622	3687.63439364423	4062.69584414898	1104.74582877651	28979.7835121424	4062.69584414898	1104.74582877651	28979.7835121424	1781.82730628064	300.442838346329	7359.36435209249	1726.94562539129	281.153347984394	7010.65410357881
CHN	2025-08-01	1774	2525.1339033101	2042.55525197496	3152.86244738207	3361.94247749577	891.790087831035	23083.5732985497	3361.94247749577	891.790087831035	23083.5732985497	1456.42013152291	235.005555844851	6163.56060322043	1412.46186459064	220.774561923118	5854.51679376229
CHN	2025-09-01	1028	1591.50938810851	1274.98202577935	1999.21624846741	2869.75303324711	730.865887564497	20613.2415749085	2869.75303324711	730.865887564497	20613.2415749085	1213.91053470012	183.895719408857	5266.8921135844	1173.95826275357	172.432510616502	5011.08930255819
CHN	2025-10-01	893	980.705584357313	775.945436916171	1253.00993631071	2552.47833323914	634.25767876438	19352.5829909039	2552.47833323914	634.25767876438	19352.5829909039	1051.11286052789	146.631064220999	4818.01001935188	1013.00515205739	140.197632751308	4552.94668982312
CHN	2025-11-01	1246	894.633099210272	680.888242951784	1191.329159659	2388.86711110834	557.358486459282	18829.0196018916	2388.86711110834	557.358486459282	18829.0196018916	957.392564471298	125.376128045653	4618.084434315	920.217231409764	118.581756935982	4469.07693919234
CHN	2025-12-01	1313	1297.58276122626	893.321168274482	1911.21394085614	2397.85097304288	507.873784209313	19677.8897038927	2397.85097304288	507.873784209313	19677.8897038927	928.777369251383	110.508685042574	4905.5736554086	898.602313134033	105.549476946591	4767.04957732146
JPN	2019-01-01	934	934.000001	934.000001	934.000001	934	934	934	934	934	934	934	934	934	934	934	934
JPN	2019-02-01	922	950.221641926527	651.283229263305	1424.95595818141	922	922	922	922	922	922	922	922	922	922	922	922
JPN	2019-03-01	957	940.821730541804	691.089617422831	1311.2625897236	957	957	957	957	957	957	957	957	957	957	957	957
JPN	2019-04-01	876	970.543241933635	733.725837896301	1301.29565136537	876	876	876	876	876	876	876	876	876	876	876	876
JPN	2019-05-01	862	883.087380777758	682.528054915129	1149.43033917545	862	862	862	862	862	862	862	862	862	862	862	862
JPN	2019-06-01	1083	855.616340155823	675.196324996616	1093.49832282144	1083	1083	1083	1083	1083	1083	1083	1083	1083	1083	1083	1083
JPN	2019-07-01	1389	1030.55536069099	825.391258927984	1311.54383395716	1389	1389	1389	1389	1389	1389	1389	1389	1389	1389	1389	1389
JPN	2019-08-01	1038	1261.30009765987	1010.70815113477	1610.59741366848	1038	1038	1038	1038	1038	1038	1038	1038	1038	1038	1038	1038
JPN	2019-09-01	1243	947.09486139556	762.924707939863	1196.89752307262	1243	1243	1243	1243	1243	1243	1243	1243	1243	1243	1243	1243
JPN	2019-10-01	930	1090.07631592638	870.71759517712	1381.80736138009	930	930	930	930	930	930	930	930	930	930	930	930
JPN	2019-11-01	833	818.282810891786	656.241972660514	1031.39087310942	833	833	833	833	833	833	833	833	833	833	833	833
JPN	2019-12-01	719	723.219089612126	580.808207708855	909.46388337963	719	719	719	719	719	719	719	719	719	719	719	719
JPN	2020-01-01	535	619.184195859074	496.784495677345	776.811971284765	535	535	535	535	535	535	535	535	535	535	535	535
JPN	2020-02-01	453	462.830693959403	368.303577511496	580.612100262961	453	453	453	453	453	453	453	453	453	453	453	453
JPN	2020-03-01	503	390.328153047383	308.885559766314	490.345528646793	503	503	503	503	503	503	503	503	503	503	503	503
JPN	2020-04-01	130	427.415086289014	337.818090740328	538.491399565514	130	130	130	130	130	130	130	130	130	130	130	130
JPN	2020-05-01	65	116.062284083752	91.9400220514736	146.172325987599	65	65	65	65	65	65	65	65	65	65	65	65
JPN	2020-06-01	71	58.8816871989937	46.8954138519285	73.8075552781352	71	71	71	71	71	71	71	71	71	71	71	71
JPN	2020-07-01	38	64.53905249568	51.8343314801596	80.6238756766276	38	38	38	38	38	38	38	38	38	38	38	38
JPN	2020-08-01	52	35.2478200833825	28.3635376668338	43.8826126527262	52	52	52	52	52	52	52	52	52	52	52	52
JPN	2020-09-01	48	48.6408185760513	38.8675688842326	60.5310460874692	48	48	48	48	48	48	48	48	48	48	48	48
JPN	2020-10-01	36	45.6908111095458	36.3276658369648	56.7271386209895	36	36	36	36	36	36	36	36	36	36	36	36
JPN	2020-11-01	54	34.9836199301354	27.8155136300335	43.7058286326848	54	54	54	54	54	54	54	54	54	54	54	54
JPN	2020-12-01	41	52.930513935623	42.1208878029749	66.3145157180527	41	41	41	41	41	41	41	41	41	41	41	41
JPN	2021-01-01	33	41.0660217049844	32.7455605951423	51.2474835819997	33	33	33	33	33	33	33	33	33	33	33	33
JPN	2021-02-01	31	33.6830125959349	27.0040468403023	41.919497946138	31	31	31	31	31	31	31	31	31	31	31	31
JPN	2021-03-01	44	32.1071538836153	25.9422444450383	39.882519875802	44	44	44	44	44	44	44	44	44	44	44	44
JPN	2021-04-01	20	45.783376232359	36.8401513246511	56.8598716080003	20	20	20	20	20	20	20	20	20	20	20	20
JPN	2021-05-01	36	21.4233644341024	17.2134215891263	26.5944539926028	36	36	36	36	36	36	36	36	36	36	36	36
JPN	2021-06-01	49	38.3979916862489	30.6998462727518	47.7544478187326	49	49	49	49	49	49	49	49	49	49	49	49
JPN	2021-07-01	36	52.2219233254574	41.5500837403206	65.3329226280507	36	36	36	36	36	36	36	36	36	36	36	36
JPN	2021-08-01	31	38.6889215213464	30.7365729648682	48.4926795190189	31	31	31	31	31	31	31	31	31	31	31	31
JPN	2021-09-01	39	33.4083411070888	26.5676288272397	41.8554509643669	39	39	39	39	39	39	39	39	39	39	39	39
JPN	2021-10-01	53	41.7136829839685	33.2500413127164	52.3070534560427	53	53	53	53	53	53	53	53	53	53	53	53
JPN	2021-11-01	99	56.0996452196682	44.8581750041023	70.400969565633	99	99	99	99	99	99	99	99	99	99	99	99
JPN	2021-12-01	92	102.930084366497	82.3085758388597	129.108309519279	92	92	92	92	92	92	92	92	92	92	92	92
JPN	2022-01-01	40	95.40895292069	76.0751062856178	121.556122529959	40	40	40	40	40	40	40	40	40	40	40	40
JPN	2022-02-01	35	42.0732593783874	33.5276507332448	53.7643044015948	35	35	35	35	35	35	35	35	35	35	35	35
JPN	2022-03-01	25	36.9409947181545	29.578586307538	47.2220354430742	25	25	25	25	25	25	25	25	25	25	25	25
JPN	2022-04-01	16	26.6527966424736	21.4233107048251	34.0975174135367	16	16	16	16	16	16	16	16	16	16	16	16
JPN	2022-05-01	31	17.3895447013074	14.0320951057886	22.1513221346536	31	31	31	31	31	31	31	31	31	31	31	31
JPN	2022-06-01	29	33.3544459600448	26.9363159274528	42.3463021511447	29	29	29	29	29	29	29	29	29	29	29	29
JPN	2022-07-01	14	31.5457181148932	25.4056453948293	40.1735129140869	14	14	14	14	14	14	14	14	14	14	14	14
JPN	2022-08-01	20	15.6978342194347	12.5927609112348	19.9954029955214	20	20	20	20	20	20	20	20	20	20	20	20
JPN	2022-09-01	30	22.3813769959026	17.8534560749132	28.6952420196575	30	30	30	30	30	30	30	30	30	30	30	30
JPN	2022-10-01	36	33.5312167255544	26.7228211723909	43.1730546160322	36	36	36	36	36	36	36	36	36	36	36	36
JPN	2022-11-01	53	40.4605192318093	32.0869928880344	51.8605962860035	53	53	53	53	53	53	53	53	53	53	53	53
JPN	2022-12-01	22	59.6806107667172	47.6013253753162	76.1056554392059	22	22	22	22	22	22	22	22	22	22	22	22
JPN	2023-01-01	35	25.4100112604408	20.3989049941998	31.9137356975321	25.4100112604408	20.3989049941998	31.9137356975321	25.4100112604408	20.3989049941998	31.9137356975321	24.4816782102049	19.5012219008724	30.9734269144169	24.2229829791545	19.3269849535257	30.651587806844
JPN	2023-02-01	43	40.257700508754	32.4861681368376	50.3517924929565	29.4621702245131	19.2175375273847	45.9133476564388	29.4621702245131	19.2175375273847	45.9133476564388	27.282825363641	17.5156101623144	43.0635257882677	26.7811293869745	17.1999632242128	42.0973886490778
JPN	2023-03-01	34	49.5771291438194	39.934588160784	61.912239339038	34.1850471745117	18.2884251720364	65.6617503818035	34.1850471745117	18.2884251720364	65.6617503818035	30.4200331882326	15.7806802347307	59.6699340757033	29.5588524604818	15.5740415159227	57.6814703032699
JPN	2023-04-01	46	39.5492051998515	31.9296388728148	49.5085981336882	39.6471043855441	17.5165840779731	93.5067891857051	39.6471043855441	17.5165840779731	93.5067891857051	34.0298298064533	14.5286048204436	81.4224614088337	32.7479087840414	14.1846340540712	77.8605397666274
JPN	2023-05-01	85	53.5021633366101	43.196738481432	66.7462136832478	46.4549302187606	17.0252083499795	133.023123144813	46.4549302187606	17.0252083499795	133.023123144813	38.0043682683716	13.3804449864587	110.27489458675	36.1224596794999	12.8824406242543	105.567020047892
JPN	2023-06-01	84	98.023388332359	79.502813661493	122.508820325721	54.2157849143748	16.9150725136586	189.033658738464	54.2157849143748	16.9150725136586	189.033658738464	42.3764860633128	12.4792371136442	146.223910049305	40.0938363502316	12.0551093285477	138.362554134424
JPN	2023-07-01	116	97.4607493644003	79.3970661966184	121.412838730654	63.4908608616376	17.0156842038077	261.027062699543	63.4908608616376	17.0156842038077	261.027062699543	47.4841980358365	11.8786329656219	196.131125106147	44.3986169886634	11.3332142039932	182.564763743692
JPN	2023-08-01	55	134.760536219248	110.228174750997	167.186409324581	74.5050661790457	17.0541217265217	358.123042132429	74.5050661790457	17.0541217265217	358.123042132429	53.4251994055178	11.616429229231	254.086490515408	49.5114070418237	10.9728631689441	232.282069138348
JPN	2023-09-01	50	65.2946071501172	53.3990949638962	80.7752673493772	88.4614856197035	17.8026399370922	480.787192364886	88.4614856197035	17.8026399370922	480.787192364886	60.2052850458592	11.549967122598	326.084024375447	55.3678721684582	10.8194562392969	303.564257908882
JPN	2023-10-01	110	59.9668383749624	49.2438087651603	74.3257275969928	104.712059793651	18.6356311701866	628.357547334903	104.712059793651	18.6356311701866	628.357547334903	68.2192349757233	11.8544856721448	420.338418642088	62.4977238043767	11.1188992572965	389.484941773496
JPN	2023-11-01	80	131.179085954816	107.109373712169	162.915831644779	125.077368766215	20.0827526190234	835.110738990997	125.077368766215	20.0827526190234	835.110738990997	77.7959741976692	11.8060018741972	539.810513831133	71.2166736491538	11.2740249209154	502.009540324905
JPN	2023-12-01	77	97.2867594978929	78.9516890467602	121.091773222895	150.056231170558	21.6760638269901	1085.56496944537	150.056231170558	21.6760638269901	1085.56496944537	89.5558672388312	12.3430160957276	685.830659809495	81.1388858757222	11.7083993877532	634.977470057963
JPN	2024-01-01	37	205.945532555278	107.523283570053	521.283743027183	330.707040894835	83.592949817832	1518.95067763393	182.407880311813	23.904200483834	1384.06255542894	245.433483329696	64.3894917927402	1031.97101491868	234.513306897166	61.2539238796802	948.931174785016
JPN	2024-02-01	35	47.3092885236629	38.2647130882599	58.8164257115155	397.503663164993	94.357685014674	1923.87827038237	221.112831915369	27.8150766640024	1737.48758679383	279.952129025303	70.3921011487431	1281.90404289883	265.849231854003	66.737816033205	1195.54260681828
JPN	2024-03-01	34	45.6745170013069	36.9771369354506	56.4279761937299	481.668565736477	108.410607820376	2442.49555992444	275.139363350631	31.3009553624114	2208.52405421057	322.025250554764	75.6546972167603	1593.16186937421	307.227841612528	71.4098294213372	1484.02617405654
JPN	2024-04-01	100	45.3178018650361	36.820487337381	55.851113250517	587.652041586658	122.139334883739	3218.77204429431	344.499921799504	36.9950464951848	2841.82077829042	378.079593065743	82.4311900093102	1972.56229146772	359.121837929692	78.3399483250092	1798.63875518026
JPN	2024-05-01	93	133.484207716218	108.206972422564	164.172328160028	722.34064945681	145.308756032176	4146.72867611022	436.149456484511	44.2620750607008	3725.59085398785	448.223883219976	91.2388421750927	2414.42255497884	424.991796536908	86.411467021922	2195.54387784923
JPN	2024-06-01	150	127.116080422136	102.419974642408	157.239448673039	907.391232426084	173.389035204655	5317.31123242984	563.983650158481	53.0219747528073	4810.23578814888	537.679730809982	99.8048821010702	3069.24551728093	504.433236148832	95.3060600247398	2842.31079595728
JPN	2024-07-01	283	207.541982989254	167.376640425175	258.046561827388	1139.18999017798	212.140754637586	6804.52203184497	725.639623177363	65.8875253623516	6057.49336654611	650.600372987303	114.870031399235	3853.95869702271	615.760238549059	108.941163956906	3575.68771152092
JPN	2024-08-01	322	393.148896243112	316.400309977077	489.989643036385	1438.23187047235	267.013325624464	8838.04170054969	946.808197353201	84.195030566454	7903.18565446047	797.433335676554	130.254833505496	4931.97605534873	754.091664441669	123.672934479752	4529.44691456497
JPN	2024-09-01	523	489.064391183139	392.26229888962	621.971951418593	1836.36707364516	348.060069483793	11849.6036875653	1251.13707197197	111.056197743017	9906.87179382958	1028.45182357448	169.616394337656	6221.79625998776	967.215544274168	160.962402797649	5738.04591419048
JPN	2024-10-01	528	742.496574551321	595.203558340275	927.684446197043	2318.37245542617	452.666793090064	15625.9255756823	1619.41264926988	147.127065423134	12902.9324349136	1284.69186852905	208.845364829833	7898.15432001101	1211.721967522	198.825762095717	7285.52447934751
JPN	2024-11-01	519	783.030741923757	630.249794565252	970.484791171122	2926.09228770663	585.143458241362	20106.8407509292	2127.70088311471	196.921737499319	17034.3415973633	1610.05093613093	268.796011611389	10035.0074511525	1523.45697758599	258.855372105013	9128.14125839996
JPN	2024-12-01	593	835.670928804862	668.201910947606	1059.11726383079	3740.4453289942	800.358229454199	26794.6942535929	2741.48980993002	273.268544663595	22536.2920428339	2081.33370478859	368.914423168605	12528.662959831	1981.2824741129	350.72623799405	11604.1304820966
JPN	2025-01-01	716	963.767290635123	769.312408709438	1225.98969315204	4658.8109410059	1046.11458737716	35248.6501266308	3453.58145199926	375.696737619114	28185.0734144881	2630.10510783148	488.912548281452	15823.6619656466	2497.82591031382	463.453803532163	14461.6116375745
JPN	2025-02-01	1253	1066.14503843092	846.865990980137	1349.0834794612	5645.4174418769	1299.24702732832	44617.9349522189	4233.68526000066	492.327153964519	36122.6188488573	3152.64933623278	597.148746590271	20070.0301999829	3013.34761435393	563.658005828227	17641.1973676488
JPN	2025-03-01	2801	1798.82497269094	1448.36715238975	2244.80761859661	6635.88662112625	1639.76910985053	53585.8793422004	5117.85838964223	652.065433490449	44004.7797795018	3721.91943312055	732.889118402616	22788.8754702418	3569.05866128537	701.720919408338	20829.2428269172
JPN	2025-04-01	7028	3613.27555439038	2906.7434531201	4508.1752033877	7499.41938893679	1942.70134560864	64210.4648657306	6018.02367199473	834.946385402755	52149.9365204836	4271.51282665008	856.884796816313	26420.9038821713	4106.9044840512	815.389393265597	24266.1294308168
JPN	2025-05-01	9080	7875.43320856954	6114.19164981513	10135.0831900653	8288.09014347217	2233.40323301061	77609.1141172619	6713.74243861045	982.728604677778	59997.2938102523	4738.25665463119	973.684631876718	28514.1702100373	4558.21139001918	926.780849863172	26416.4611066078
JPN	2025-06-01	16156	9486.98675687219	7226.20909503907	12440.8571210618	8723.81261454471	2459.97528903506	88487.7802395785	7235.85916612845	1158.7828114314	66130.5431846516	5044.75383402541	1068.3882002921	31035.7393036279	4841.16103421312	1020.73506069288	28683.918702712
JPN	2025-07-01	14588	14831.8180516164	10575.6895306118	20557.8335582371	8810.75721193558	2541.2766702852	92714.5451822915	7476.93081737412	1263.12893032303	67646.0353498448	5107.64325106443	1103.86491053273	31963.8261369248	4925.96762710048	1039.87357497515	29469.7640161865
JPN	2025-08-01	9737	12855.6521026172	9430.35278459103	17802.5165934086	8489.53363515676	2422.75927786556	94497.32083911	7311.53089463469	1310.75079208829	67882.4375828124	4895.47391967654	1060.36189026582	31208.3523129651	4771.46866977819	1010.58565022846	28751.3106708789
JPN	2025-09-01	6835	8543.15385673982	6489.97158530386	11680.4266653616	7784.72429100559	2195.06381805977	90021.160797533	6687.4875130255	1217.02029993668	65818.9519595171	4421.65986022318	948.393880456568	28897.9496268428	4274.98626476552	895.253233013735	26955.9330391948
JPN	2025-10-01	3319	5864.99839952947	4430.24234765637	8104.82340701187	6584.77938989497	1858.06613321855	78753.3710313401	5745.04825406458	1097.84921038416	54464.0478438254	3760.74960466225	773.313712073786	24873.0815528291	3648.29008194874	734.752634145412	23466.8572615914
JPN	2025-11-01	2099	2873.20792715781	2038.78006509176	4220.92939613261	5265.33146189315	1401.80865013755	64216.7955935681	4606.45150068551	916.018856161165	45600.2068357712	2981.68862963247	547.054085577783	19829.9450718657	2887.36394009693	525.274129121026	18859.3060164203
JPN	2025-12-01	1658	1721.28750089892	1107.61832869354	2860.70470226533	3877.94459122714	907.761869422761	52012.9540128449	3461.52739009319	647.830523783744	39693.2658816719	2184.1657778468	363.201297051172	16030.0404792748	2117.30757234471	332.938528658594	14461.1845394383
