node	AUS	Africa_other	Asia_other	BEL	CHN	Europe_other	FRA	JPN	Unknown_other
NODE_0009	7.482997280754116e-06	1.5432398356467096e-08	1.2404574995938042e-07	1.9443537725755267e-07	8.437374217150763e-07	0.9999905580425373	1.4457547945719707e-07	4.166400857955812e-07	2.2009366944536995e-07
NODE_0762	0.11805717338552402	0.0001682680219354074	0.0006774898792197569	0.002054112889227547	0.0016854796129307892	0.8722736419801705	0.0015750523742258753	0.0019210502120523636	0.0015877316447138609
ESP__SAMEA8914418	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ESP__SAMN16378404	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0768	0.08773672864471847	0.00011809518540822023	0.000492692315478669	0.005155167372330074	0.007801858009178049	0.8933868796829499	0.002555203711220151	0.0016172871609414262	0.001136087917774992
NODE_0791	0.4266155964899627	0.0011600949011407432	0.005460654206584916	0.36597618222551065	0.012750995710643195	0.0997820958254216	0.06402224883871344	0.013283725889631214	0.010948405912391402
NODE_0795	0.0012987617404817344	9.055454748613833e-05	0.00036469813386285716	0.0011174723150270056	0.9856474312185751	0.008717168711813501	0.0008510749520137604	0.0010583044466370608	0.0008545339341027486
NODE_0910	2.207449425605437e-07	1.659281393107835e-08	6.681521303976831e-08	2.0356160968884099e-07	0.9999982316058914	7.57023941924458e-07	1.5560355151988517e-07	1.91479847981516e-07	1.5657218811866243e-07
NODE_0963	3.1742396956823034e-06	2.5616540823395306e-07	5.8737527137936185e-06	3.115138956283284e-06	2.5609980620841486e-06	9.126267496326771e-06	2.388625819728619e-06	0.9999081128855156	6.53919263322299e-05
USA__SAMN04994865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NODE_0949	3.8820702603079115e-10	3.125249897342376e-11	1.1755446316186332e-09	3.8120608374826403e-10	3.1471340368335554e-10	9.720898971818236e-11	2.923012067320199e-10	0.9999999965131469	8.064192541988346e-10
JPN__SAMN09862822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0010	0.00016153096166192292	3.253923179988689e-06	1.3114611200671492e-05	3.972321727398497e-05	3.2743510333661745e-05	0.9996334736615953	3.0457979228954156e-05	3.720115574683271e-05	4.8500979778721235e-05
NODE_0013	3.071688280233479e-06	2.218783818033445e-07	1.6660973162734718e-06	2.7085599583437463e-06	2.2230052149747657e-06	0.9999834020122581	2.0768657280850283e-06	2.536250796335983e-06	2.0936420657795365e-06
NODE_0763	0.11805739650123179	0.00016813506634469789	0.0006769545624804665	0.0020524898484967167	0.0016841478039711854	0.8722810589548662	0.0015738078595662537	0.0019195322957077509	0.0015864771073351084
AUS__SAMEA751475	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0769	0.0010660803416971394	2.727483269743121e-06	3.081089397715734e-05	0.00016396589981723452	0.0011527371963354401	0.9974363588562274	4.090843469017543e-05	3.399221322930633e-05	7.241868075637609e-05
NODE_0781	0.45983178873463015	0.0009557684791545913	0.0038570766902776784	0.014750436598640343	0.01300920275258298	0.46653440486886566	0.019511036545374682	0.012520637983641081	0.009029647346832852
NODE_0792	0.42686847874929346	0.0011579007395954297	0.0054524598263835395	0.36623569325993127	0.012725960305397223	0.09951525835282395	0.06385798252909697	0.013258569450313088	0.010927696787165044
FRA__SAMEA115874213	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
NODE_0796	3.220283568524842e-08	2.5544337560555322e-09	1.028500120059997e-08	3.121406957112717e-08	0.9999998167593894	2.9735800368302503e-08	2.3919384085423548e-08	2.9225991658757928e-08	2.4103094321803425e-08
NODE_0904	4.799598646587932e-07	3.748333589607276e-08	1.5092489868787142e-07	4.5854635789145724e-07	0.9999969402089369	7.981433811617603e-07	3.5113703158652414e-07	4.2990759894203705e-07	3.5368859431530957e-07
NODE_0911	5.582857143495048e-09	4.1992692202805263e-10	1.6909410060808527e-09	5.15143039134047e-09	0.9999999554309875	1.8978062870126374e-08	3.937903222802747e-09	4.845401675837595e-09	3.962489174874832e-09
CHN__SAMN11295233	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0964	2.944943590115034e-07	2.3765920971857956e-08	5.439539722199892e-07	2.890115885456899e-07	2.3759933375336068e-07	8.449968829556508e-07	2.2160826614587437e-07	0.999991490630739	6.05393893730828e-06
JPN__SAMEA41216668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMN03249374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMEA751489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0011	0.003236708723327182	4.9177557530143153e-05	0.00019800918745691554	0.0006003302482185448	0.0004926808258946993	0.9935399297693607	0.00046032056750076677	0.0005614713381690965	0.0008613717825419413
SWE__SAMEA751314	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0014	2.0039596211794776e-06	5.466312624362199e-08	2.5068876156800535e-07	6.672940055173399e-07	5.47547559027513e-07	0.9999948058646255	5.116675526838056e-07	6.425273702939007e-07	5.157873780361421e-07
NODE_0759	3.5516273575407584e-05	1.1907457326286447e-06	0.00018558902574589904	1.4535891068416787e-05	1.1926914919405634e-05	0.999715265576126	1.1145830688311788e-05	1.359422357898846e-05	1.12355185651501e-05
AUS__SAMEA751183	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESP__SAMN16378546	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0770	0.0007909327702448305	1.9419391282209355e-06	2.768980415153103e-05	0.00014329388549960448	0.000818024750123185	0.9980996683300847	2.908931473655248e-05	2.4195217928563082e-05	6.516398810282595e-05
CHN__SAMN09947460	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0782	0.8705173040110354	0.0004274619967920949	0.0017219851967084552	0.010365218958269857	0.004637733330960617	0.049376109051772164	0.04748519320003916	0.011434420231495794	0.004034574022926401
AUS__SAMN45810611	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0793	0.42712243660975596	0.001155708925922155	0.005441494955581806	0.3664962701933044	0.012700952361749458	0.09924876358248662	0.06369392359489143	0.013233439953231573	0.010907009823076437
IND__SAMN10457989	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0797	2.03409504091287e-10	1.6148326409263225e-11	6.501844010198972e-11	1.9731392851659133e-10	0.9999999988499431	1.7985332670173304e-10	1.5120749577780638e-10	1.8473393134087538e-10	1.5237209251809714e-10
NODE_0868	1.2908042849866414e-11	1.038317256866377e-12	4.180500932490503e-12	1.2675147031074578e-11	0.9999999999345973	3.230343617317389e-12	9.719045072203135e-12	1.1853969267380073e-11	9.797248090754451e-12
NODE_0905	1.9246543068026168e-07	1.5034130922578736e-08	6.053420011739092e-08	1.8391477580934993e-07	0.9999987747978006	3.181319623785427e-07	1.4083617185066962e-07	1.7242515909083733e-07	1.4186036863707808e-07
CHN__SAMN07329781	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0912	1.990134638236259e-10	1.5245806108278813e-11	6.138882874353429e-11	1.8677126780966308e-10	0.9999999985656854	5.097438472272963e-10	1.4289562750378906e-10	1.7539605878249367e-10	1.438596767116099e-10
CHN__SAMN09947492	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0965	0.0002327051815112825	1.8718903662655135e-05	7.543879031409008e-05	0.0002285086750374578	0.00018749462830200216	5.8246462078515395e-05	0.00017521588537120321	0.9988461061117829	0.0001775653619397707
NODE_0966	1.834008368073131e-07	1.4799607406417442e-08	3.3301721381403244e-07	1.7998855874087393e-07	1.4796449980399597e-07	5.163660089145025e-07	1.3801160290090257e-07	0.9999947908545478	3.695597123861749e-06
AUS__SAMEA751512	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0012	0.003067695887636188	5.9917482335712063e-05	0.00024124950322316856	0.0007314365360098534	0.0006002436684320494	0.9929419928486343	0.0005608503260300411	0.0006840795985276246	0.0011125341491712386
NODE_0015	0.0618213793147893	0.00163742901585721	0.006592686399358698	0.019988725516821834	0.016401028009142202	0.8440877841384757	0.015326955260715452	0.01869372671580414	0.015450285629035304
NODE_0016	1.7083741833571682e-06	4.6096811237491205e-08	2.1125097160291256e-07	5.627216712538007e-07	4.6174069742128226e-07	0.9999955985361525	4.314836016907287e-07	5.448381074483253e-07	4.349578033977951e-07
NODE_0760	3.757308288916005e-05	1.258510036293909e-06	0.00019646775336524633	1.5363115975479984e-05	1.2605664467084811e-05	0.999698708966237	1.1780130215488837e-05	1.436785474963724e-05	1.1874922064641947e-05
NOR__SAMEA10057881	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0771	0.00042828123287970947	7.930738415458647e-06	3.582334009811418e-05	0.0010423245887017441	0.00023586284133609155	0.9970312413599909	7.637217967842903e-05	9.093796242986353e-05	0.0010512257564697662
NODE_0779	0.000122617100913953	6.893782237862032e-07	4.985641572325389e-05	2.6202148497122616e-05	0.00012567914771934168	0.999645237034557	8.075817966204252e-06	8.171481539320996e-06	1.3471474860118404e-05
NODE_0783	0.9574493933116508	8.62876305458599e-05	0.00034757435372901224	0.006826129000437583	0.0009261043695808544	0.008608435889669109	0.0163450295707587	0.008596658460126505	0.0008143874135014511
NODE_0790	0.009794916268257257	0.00011859243834539478	0.00047748897080929914	0.0014972022371849923	0.0011912858174331937	0.0008303132685945761	0.9835542440785906	0.001416943223560409	0.001119013697224357
AUS__SAMN18200431	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BEL__SAMEA117989221	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
NODE_0798	1.315351134636527e-11	1.0567845364849695e-12	4.254864031839008e-12	1.2901689828925063e-11	0.9999999999326399	4.06246954963626e-12	9.892222666498899e-12	1.2067050069643106e-11	9.971507898373658e-12
NODE_0861	2.3038549170294006e-08	1.8532293478010692e-09	7.461521822308958e-09	2.262308323107501e-08	0.9999998832784361	5.754343665004264e-09	1.73469280633417e-08	2.115739628639073e-08	1.7486512379727878e-08
NODE_0869	5.252491889675879e-11	4.2251237299357825e-12	1.7011306749762594e-11	5.157770998193646e-11	0.9999999997338899	1.3119171082509166e-11	3.95487571447153e-11	4.823613292883371e-11	3.98669913668633e-11
NODE_0896	1.4502521433063307e-10	1.166588143457259e-11	4.696948545737783e-11	1.4240990031473483e-10	0.9999999992652501	3.622298922646461e-11	1.0919706526748596e-10	1.33183557059433e-10	1.1007573367446776e-10
NODE_0906	1.8137179330581887e-07	1.4199003593024895e-08	5.717135620596443e-08	1.736705400557167e-07	0.9999988629723552	2.808398828442144e-07	1.330048729462349e-07	1.627902010145318e-07	1.3397999506874251e-07
NODE_0909	2.4936319349560222e-08	2.0058856427673737e-09	8.076150708914923e-09	2.448661821614441e-08	0.9999998736630731	6.228973972399574e-09	1.8775849014534844e-08	2.2900198981173165e-08	1.892693107757543e-08
NODE_0913	1.038011590927722e-10	8.314803103960835e-12	3.347754778475549e-11	1.0153227073508752e-10	0.9999999994545605	4.703163940741874e-11	7.783837981052369e-11	9.498754541778025e-11	7.845619343874625e-11
NODE_0939	1.728142492848085e-05	1.3901242291684752e-06	5.596955543048948e-06	1.6969780921603136e-05	0.9999124461327544	4.316344675596933e-06	1.3012088870735678e-05	1.587035572166785e-05	1.3116792355333748e-05
JPN__SAMEA41263168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMEA41187418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JPN__SAMEA41296918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODE_0967	1.7593703076095764e-07	1.4193297523284551e-08	2.9597893288995525e-07	1.726726273224554e-07	1.419260733789166e-07	4.5496209676604736e-07	1.3240189630517312e-07	0.9999953719860404	3.239942004512034e-06
DNK__SAMEA751162	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
USA__SAMEA751257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS__SAMEA751337	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUS__SAMEA751155	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0017	0.0004836648889083723	1.9558110102136794e-05	7.874794442847307e-05	0.00023875336927491032	0.00019590047039346557	0.9983924724363659	0.00018307131217115666	0.0002232870485157405	0.0001845444198399093
NODE_0019	3.767061445378463e-06	2.863021529004608e-07	1.1574148045162596e-06	3.4950004830609522e-06	2.8677002379039904e-06	0.9999791467966366	2.6798965006262766e-06	3.898364366483939e-06	2.7014633725300245e-06
NODE_0761	0.00033229697649184235	1.0077463241129203e-05	0.00020283404180639647	0.00012301946823168095	0.00010093920047531334	0.9989263666410984	9.432886967669509e-05	0.00011504943836294748	9.508790061556458e-05
ISR__SAMN05908237	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_0772	0.00042733129937015056	7.89975703603525e-06	3.5676359205544245e-05	0.0010435352826859059	0.00023465863439265638	0.9970344005723958	7.606996780963256e-05	9.058199668961186e-05	0.00104984613041455
USA__SAMN11822192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NODE_0780	0.0001233351508563415	7.586887015593623e-07	5.491784022442401e-05	2.70258543278943e-05	0.00012622384477701076	0.9996359369923569	8.722546900641612e-06	8.962385519624655e-06	1.4116696335818586e-05
NOR__SAMEA8914592	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NODE_0784	0.9575647543958586	8.595622963017619e-05	0.0003462391819628883	0.006790612408106309	0.0009224479345151761	0.008561937531052194	0.016311618077170915	0.00860517493597401	0.0008112593057295828
NODE_0789	0.938023641443026	0.0002600909848501128	0.0010473032343061555	0.02625722778574012	0.0026504972764109743	0.006924819854837854	0.013830207534963609	0.008551922733831973	0.002454289152033259
FRA__SAMEA115874222	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FRA__SAMEA115874243	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
NODE_0799	3.7575062434555497e-11	3.022528007787103e-12	1.2169383702069476e-11	3.689718216395482e-11	0.999999999809618	9.399483485301618e-12	2.8292011949944285e-11	3.4506738482044604e-11	2.8519661513914157e-11
NODE_0851	3.6099226298690766e-09	2.9038351816933614e-10	1.169149927388736e-09	3.5448232461887306e-09	0.9999999817108453	9.016407103826319e-10	2.7180996234773245e-09	3.315163943164996e-09	2.739971170409622e-09
NODE_0862	6.539724731539436e-10	5.260578593078936e-11	2.118028295658358e-10	6.421790560081512e-10	0.9999999966867408	1.6334269875790932e-10	4.924100652852158e-10	6.005740521968124e-10	4.963723070825131e-10
CHN__SAMN41373952	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0870	5.546946698054784e-11	4.461984536504297e-12	1.7964962094831546e-11	5.446916068193039e-11	0.9999999997189719	1.3854463655834505e-11	4.1765863866856884e-11	5.0940254276522186e-11	4.2101938394851786e-11
NODE_0892	2.220394043502859e-05	1.7860932225354037e-06	7.1912165490660276e-06	2.180352664247511e-05	0.9998875069237131	5.5458183647172646e-06	1.671850849603375e-05	2.0390936398451522e-05	1.6853036178713128e-05
NODE_0897	7.82371074049174e-10	6.293421983348078e-11	2.533874477891439e-10	7.682622171412335e-10	0.9999999960362291	1.9541083313042427e-10	5.890881146565529e-10	7.184886311286669e-10	5.938282897851054e-10
NODE_0903	2.3337884022322014e-06	1.8773080662217584e-07	7.558468204893183e-07	2.2917021307485644e-06	0.9999881761961332	5.829040398631613e-07	1.7572313952486899e-06	2.143229082090597e-06	1.771371189333212e-06
CHN__SAMN09947473	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0907	1.3555360467414466e-08	1.09039629329069e-09	4.390182884395762e-09	1.3310888441430595e-08	0.9999999313226281	3.3868566936528118e-09	1.0206522438516755e-08	1.2448514605406076e-08	1.0288650094056674e-08
CHN__SAMN41373942	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN41373967	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0914	9.595680205878546e-11	7.717248801999344e-12	3.107140629981912e-11	9.420876543864714e-11	0.9999999995129819	2.4902746581467107e-11	7.223675404046812e-11	8.810671512098655e-11	7.281763866544516e-11
CHN__SAMN07329769	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN07329787	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CHN__SAMN39682878	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NODE_0968	8.750224873671744e-07	7.042785093101765e-08	5.215701498344861e-07	8.591514721821333e-07	7.051906914220697e-07	6.281564239874468e-07	6.587801556617273e-07	0.9999919218346671	3.7598661014921786e-06
