event_id	source_state	conditional_source_probability
NODE_0941->NODE_0940:JPN	BEL	0.13666341866412504
NODE_0941->NODE_0940:JPN	CHN	0.1884657069097009
NODE_0941->NODE_0940:JPN	Europe_other	0.21527138081336794
NODE_0941->NODE_0940:JPN	FRA	0.10479083815199454
NODE_0941->NODE_0940:JPN	Unknown_other	0.12285964194872614
NODE_0941->NODE_0942:CHN	AUS	0.14291066860323218
NODE_0941->NODE_0942:CHN	Africa_other	0.02712014665577109
NODE_0941->NODE_0942:CHN	Asia_other	0.06784500210611244
NODE_0941->NODE_0942:CHN	BEL	0.14015546747279403
NODE_0941->NODE_0942:CHN	Europe_other	0.22077203472835147
NODE_0941->NODE_0942:CHN	FRA	0.10746847292145284
NODE_0941->NODE_0942:CHN	JPN	0.16772923339629583
NODE_0941->NODE_0942:CHN	Unknown_other	0.1259989741159901
NODE_0941->NODE_0942:JPN	AUS	0.13934997247741832
NODE_0941->NODE_0942:JPN	Africa_other	0.026444433624179246
NODE_0941->NODE_0942:JPN	Asia_other	0.06615460741048786
NODE_0941->NODE_0942:JPN	BEL	0.13666341866412504
NODE_0941->NODE_0942:JPN	CHN	0.1884657069097009
NODE_0941->NODE_0942:JPN	Europe_other	0.21527138081336794
NODE_0941->NODE_0942:JPN	FRA	0.10479083815199454
NODE_0941->NODE_0942:JPN	Unknown_other	0.12285964194872614
NODE_0940->NODE_0004:AUS	Africa_other	0.002000616523994066
NODE_0940->NODE_0004:AUS	Asia_other	0.10094477111565643
NODE_0940->NODE_0004:AUS	BEL	0.01938753999855691
NODE_0940->NODE_0004:AUS	CHN	0.018013262620642945
NODE_0940->NODE_0004:AUS	Europe_other	0.6999830175065066
NODE_0940->NODE_0004:AUS	FRA	0.014865790994870691
NODE_0940->NODE_0004:AUS	JPN	0.05125381576207085
NODE_0940->NODE_0004:AUS	Unknown_other	0.09355118547770147
NODE_0940->NODE_0004:BEL	AUS	0.02051952926856459
NODE_0940->NODE_0004:BEL	Africa_other	0.001998307072981626
NODE_0940->NODE_0004:BEL	Asia_other	0.10082824353475445
NODE_0940->NODE_0004:BEL	CHN	0.01799246865683346
NODE_0940->NODE_0004:BEL	Europe_other	0.6991749783500352
NODE_0940->NODE_0004:BEL	FRA	0.014848630376805174
NODE_0940->NODE_0004:BEL	JPN	0.0511946499123023
NODE_0940->NODE_0004:BEL	Unknown_other	0.0934431928277232
NODE_0940->NODE_0004:CHN	AUS	0.020491400907907464
NODE_0940->NODE_0004:CHN	Africa_other	0.0019955677751489695
NODE_0940->NODE_0004:CHN	Asia_other	0.10069002724521632
NODE_0940->NODE_0004:CHN	BEL	0.01933861367059599
NODE_0940->NODE_0004:CHN	Europe_other	0.6982165428179103
NODE_0940->NODE_0004:CHN	FRA	0.014828275736840651
NODE_0940->NODE_0004:CHN	JPN	0.051124471812327335
NODE_0940->NODE_0004:CHN	Unknown_other	0.09331510003405283
NODE_0940->NODE_0004:FRA	AUS	0.020427268911359014
NODE_0940->NODE_0004:FRA	Africa_other	0.001989322240924969
NODE_0940->NODE_0004:FRA	Asia_other	0.10037489737641064
NODE_0940->NODE_0004:FRA	BEL	0.019278089555590468
NODE_0940->NODE_0004:FRA	CHN	0.017911570524933692
NODE_0940->NODE_0004:FRA	Europe_other	0.6960313324891823
NODE_0940->NODE_0004:FRA	JPN	0.05096446740537904
NODE_0940->NODE_0004:FRA	Unknown_other	0.09302305149621994
NODE_0940->NODE_0004:JPN	AUS	0.021194127545733698
NODE_0940->NODE_0004:JPN	Africa_other	0.002064003244226326
NODE_0940->NODE_0004:JPN	Asia_other	0.10414306418625621
NODE_0940->NODE_0004:JPN	BEL	0.020001806930345943
NODE_0940->NODE_0004:JPN	CHN	0.018583987506952195
NODE_0940->NODE_0004:JPN	Europe_other	0.7221609947279672
NODE_0940->NODE_0004:JPN	FRA	0.015336792670365156
NODE_0940->NODE_0004:JPN	Unknown_other	0.09651522318815323
NODE_0940->NODE_0958:JPN	AUS	0.021194127545733698
NODE_0940->NODE_0958:JPN	Africa_other	0.002064003244226326
NODE_0940->NODE_0958:JPN	Asia_other	0.10414306418625621
NODE_0940->NODE_0958:JPN	BEL	0.020001806930345943
NODE_0940->NODE_0958:JPN	CHN	0.018583987506952195
NODE_0940->NODE_0958:JPN	Europe_other	0.7221609947279672
NODE_0940->NODE_0958:JPN	FRA	0.015336792670365156
NODE_0940->NODE_0958:JPN	Unknown_other	0.09651522318815323
NODE_0942->NODE_0943:CHN	AUS	0.14493040931564158
NODE_0942->NODE_0943:CHN	Africa_other	0.029147711723337057
NODE_0942->NODE_0943:CHN	Asia_other	0.06675061917771169
NODE_0942->NODE_0943:CHN	BEL	0.14215368545867138
NODE_0942->NODE_0943:CHN	Europe_other	0.20957838728892839
NODE_0942->NODE_0943:CHN	FRA	0.10900067190223214
NODE_0942->NODE_0943:CHN	JPN	0.17238424615987302
NODE_0942->NODE_0943:CHN	Unknown_other	0.12605426897360472
NODE_0942->NODE_0943:JPN	AUS	0.1404557740842884
NODE_0942->NODE_0943:JPN	Africa_other	0.028247794456792125
NODE_0942->NODE_0943:JPN	Asia_other	0.06468973579445478
NODE_0942->NODE_0943:JPN	BEL	0.13776477982993787
NODE_0942->NODE_0943:JPN	CHN	0.1979363620177027
NODE_0942->NODE_0943:JPN	Europe_other	0.20310778639901556
NODE_0942->NODE_0943:JPN	FRA	0.10563534471494282
NODE_0942->NODE_0943:JPN	Unknown_other	0.12216242270286568
NODE_0004->NODE_0003:AUS	Africa_other	6.024983978910688e-05
NODE_0004->NODE_0003:AUS	Asia_other	0.0016930751754619187
NODE_0004->NODE_0003:AUS	BEL	0.0006577400384072953
NODE_0004->NODE_0003:AUS	CHN	0.0006402732171647649
NODE_0004->NODE_0003:AUS	Europe_other	0.993546401561289
NODE_0004->NODE_0003:AUS	FRA	0.0005039120497194117
NODE_0004->NODE_0003:AUS	JPN	0.0011638181558894373
NODE_0004->NODE_0003:AUS	Unknown_other	0.001734529962279085
NODE_0004->NODE_0005:AUS	Africa_other	6.024983978910688e-05
NODE_0004->NODE_0005:AUS	Asia_other	0.0016930751754619187
NODE_0004->NODE_0005:AUS	BEL	0.0006577400384072953
NODE_0004->NODE_0005:AUS	CHN	0.0006402732171647649
NODE_0004->NODE_0005:AUS	Europe_other	0.993546401561289
NODE_0004->NODE_0005:AUS	FRA	0.0005039120497194117
NODE_0004->NODE_0005:AUS	JPN	0.0011638181558894373
NODE_0004->NODE_0005:AUS	Unknown_other	0.001734529962279085
NODE_0004->NODE_0005:BEL	AUS	0.0023689931844524596
NODE_0004->NODE_0005:BEL	Africa_other	6.014666920179299e-05
NODE_0004->NODE_0005:BEL	Asia_other	0.0016901759883299631
NODE_0004->NODE_0005:BEL	CHN	0.000639176826467504
NODE_0004->NODE_0005:BEL	Europe_other	0.9918450731240438
NODE_0004->NODE_0005:BEL	FRA	0.0005030491610825942
NODE_0004->NODE_0005:BEL	JPN	0.0011618252575997495
NODE_0004->NODE_0005:BEL	Unknown_other	0.0017315597888222219
NODE_0004->NODE_0005:CHN	AUS	0.002368951877248425
NODE_0004->NODE_0005:CHN	Africa_other	6.014562044793713e-05
NODE_0004->NODE_0005:CHN	Asia_other	0.0016901465173948577
NODE_0004->NODE_0005:CHN	BEL	0.0006566022887683964
NODE_0004->NODE_0005:CHN	Europe_other	0.9918277787109256
NODE_0004->NODE_0005:CHN	FRA	0.0005030403896118814
NODE_0004->NODE_0005:CHN	JPN	0.0011618049993088928
NODE_0004->NODE_0005:CHN	Unknown_other	0.0017315295962940355
NODE_0004->NODE_0005:FRA	AUS	0.00236862944687385
NODE_0004->NODE_0005:FRA	Africa_other	6.013743422215672e-05
NODE_0004->NODE_0005:FRA	Asia_other	0.001689916477021339
NODE_0004->NODE_0005:FRA	BEL	0.0006565129207555011
NODE_0004->NODE_0005:FRA	CHN	0.0006390786866194503
NODE_0004->NODE_0005:FRA	Europe_other	0.9916927842413144
NODE_0004->NODE_0005:FRA	JPN	0.0011616468697897972
NODE_0004->NODE_0005:FRA	Unknown_other	0.0017312939234035549
NODE_0004->NODE_0005:JPN	AUS	0.0023701906320636994
NODE_0004->NODE_0005:JPN	Africa_other	6.017707135146248e-05
NODE_0004->NODE_0005:JPN	Asia_other	0.0016910303163259587
NODE_0004->NODE_0005:JPN	BEL	0.0006569456343866606
NODE_0004->NODE_0005:JPN	CHN	0.0006394999091884829
NODE_0004->NODE_0005:JPN	Europe_other	0.9923464179659485
NODE_0004->NODE_0005:JPN	FRA	0.0005033034357762606
NODE_0004->NODE_0005:JPN	Unknown_other	0.0017324350349590416
NODE_0958->NODE_0959:JPN	AUS	0.009499973311132828
NODE_0958->NODE_0959:JPN	Africa_other	0.0008318523185666188
NODE_0958->NODE_0959:JPN	Asia_other	0.24894310290368873
NODE_0958->NODE_0959:JPN	BEL	0.009175938228049466
NODE_0958->NODE_0959:JPN	CHN	0.007940760032708886
NODE_0958->NODE_0959:JPN	Europe_other	0.5049560762202838
NODE_0958->NODE_0959:JPN	FRA	0.007035893778705782
NODE_0958->NODE_0959:JPN	Unknown_other	0.2116164032068639
NODE_0943->NODE_0944:CHN	AUS	0.1544704087290975
NODE_0943->NODE_0944:CHN	Africa_other	0.017596577789132973
NODE_0943->NODE_0944:CHN	Asia_other	0.05785609968725196
NODE_0943->NODE_0944:CHN	BEL	0.15163412356865374
NODE_0943->NODE_0944:CHN	Europe_other	0.08985073603163392
NODE_0943->NODE_0944:CHN	FRA	0.11627011857767293
NODE_0943->NODE_0944:CHN	JPN	0.289882434396634
NODE_0943->NODE_0944:CHN	Unknown_other	0.1224395012199229
NODE_0943->NODE_0945:JPN	AUS	0.12514601607743006
NODE_0943->NODE_0945:JPN	Africa_other	0.014256074189384644
NODE_0943->NODE_0945:JPN	Asia_other	0.046872798752906696
NODE_0943->NODE_0945:JPN	BEL	0.12284816633902763
NODE_0943->NODE_0945:JPN	CHN	0.42468991301941034
NODE_0943->NODE_0945:JPN	Europe_other	0.07279362920378982
NODE_0943->NODE_0945:JPN	FRA	0.09419760230171023
NODE_0943->NODE_0945:JPN	Unknown_other	0.09919580011634058
NODE_0003->NODE_0002:AUS	Africa_other	5.930611429477903e-05
NODE_0003->NODE_0002:AUS	Asia_other	0.0014205871088378034
NODE_0003->NODE_0002:AUS	BEL	0.0006606136082029513
NODE_0003->NODE_0002:AUS	CHN	0.000624058278470469
NODE_0003->NODE_0002:AUS	Europe_other	0.994154750954234
NODE_0003->NODE_0002:AUS	FRA	0.0005061951678841616
NODE_0003->NODE_0002:AUS	JPN	0.0010648648607769838
NODE_0003->NODE_0002:AUS	Unknown_other	0.0015096239072989199
NODE_0005->NODE_0006:AUS	Africa_other	4.44676840334485e-06
NODE_0005->NODE_0006:AUS	Asia_other	4.412564225304831e-05
NODE_0005->NODE_0006:AUS	BEL	5.6847513404128164e-05
NODE_0005->NODE_0006:AUS	CHN	0.00033663950456964086
NODE_0005->NODE_0006:AUS	Europe_other	0.999300585085096
NODE_0005->NODE_0006:AUS	FRA	4.167544653033624e-05
NODE_0005->NODE_0006:AUS	JPN	0.0001526343740288007
NODE_0005->NODE_0006:AUS	Unknown_other	6.304566571471098e-05
NODE_0005->NODE_0006:BEL	AUS	0.0001802591099241067
NODE_0005->NODE_0006:BEL	Africa_other	4.446219589358129e-06
NODE_0005->NODE_0006:BEL	Asia_other	4.412019632750307e-05
NODE_0005->NODE_0006:BEL	CHN	0.0003365979569890536
NODE_0005->NODE_0006:BEL	Europe_other	0.9991772527933532
NODE_0005->NODE_0006:BEL	FRA	4.16703030045476e-05
NODE_0005->NODE_0006:BEL	JPN	0.00015261553610612893
NODE_0005->NODE_0006:BEL	Unknown_other	6.303788470612047e-05
NODE_0005->NODE_0006:CHN	AUS	0.00018030955286656297
NODE_0005->NODE_0006:CHN	Africa_other	4.447463800532745e-06
NODE_0005->NODE_0006:CHN	Asia_other	4.41325427355456e-05
NODE_0005->NODE_0006:CHN	BEL	5.685640336586539e-05
NODE_0005->NODE_0006:CHN	Europe_other	0.9994568583050385
NODE_0005->NODE_0006:CHN	FRA	4.168196384486507e-05
NODE_0005->NODE_0006:CHN	JPN	0.00015265824338849028
NODE_0005->NODE_0006:CHN	Unknown_other	6.305552495959856e-05
NODE_0005->NODE_0006:FRA	AUS	0.00018025637539985755
NODE_0005->NODE_0006:FRA	Africa_other	4.446152140366013e-06
NODE_0005->NODE_0006:FRA	Asia_other	4.411952702570309e-05
NODE_0005->NODE_0006:FRA	BEL	5.683963509458463e-05
NODE_0005->NODE_0006:FRA	CHN	0.0003365928508100872
NODE_0005->NODE_0006:FRA	Europe_other	0.9991620953101719
NODE_0005->NODE_0006:FRA	JPN	0.0001526132209339057
NODE_0005->NODE_0006:FRA	Unknown_other	6.303692842366454e-05
NODE_0005->NODE_0006:JPN	AUS	0.0001802763759009931
NODE_0005->NODE_0006:JPN	Africa_other	4.446645467000007e-06
NODE_0005->NODE_0006:JPN	Asia_other	4.412442234576275e-05
NODE_0005->NODE_0006:JPN	BEL	5.6845941785173145e-05
NODE_0005->NODE_0006:JPN	CHN	0.0003366301977592861
NODE_0005->NODE_0006:JPN	Europe_other	0.9992729581996398
NODE_0005->NODE_0006:JPN	FRA	4.167429436170469e-05
NODE_0005->NODE_0006:JPN	Unknown_other	6.304392274026344e-05
NODE_0005->NODE_0765:AUS	Africa_other	4.44676840334485e-06
NODE_0005->NODE_0765:AUS	Asia_other	4.412564225304831e-05
NODE_0005->NODE_0765:AUS	BEL	5.6847513404128164e-05
NODE_0005->NODE_0765:AUS	CHN	0.00033663950456964086
NODE_0005->NODE_0765:AUS	Europe_other	0.999300585085096
NODE_0005->NODE_0765:AUS	FRA	4.167544653033624e-05
NODE_0005->NODE_0765:AUS	JPN	0.0001526343740288007
NODE_0005->NODE_0765:AUS	Unknown_other	6.304566571471098e-05
NODE_0005->NODE_0765:BEL	AUS	0.0001802591099241067
NODE_0005->NODE_0765:BEL	Africa_other	4.446219589358129e-06
NODE_0005->NODE_0765:BEL	Asia_other	4.412019632750307e-05
NODE_0005->NODE_0765:BEL	CHN	0.0003365979569890536
NODE_0005->NODE_0765:BEL	Europe_other	0.9991772527933532
NODE_0005->NODE_0765:BEL	FRA	4.16703030045476e-05
NODE_0005->NODE_0765:BEL	JPN	0.00015261553610612893
NODE_0005->NODE_0765:BEL	Unknown_other	6.303788470612047e-05
NODE_0005->NODE_0765:CHN	AUS	0.00018030955286656297
NODE_0005->NODE_0765:CHN	Africa_other	4.447463800532745e-06
NODE_0005->NODE_0765:CHN	Asia_other	4.41325427355456e-05
NODE_0005->NODE_0765:CHN	BEL	5.685640336586539e-05
NODE_0005->NODE_0765:CHN	Europe_other	0.9994568583050385
NODE_0005->NODE_0765:CHN	FRA	4.168196384486507e-05
NODE_0005->NODE_0765:CHN	JPN	0.00015265824338849028
NODE_0005->NODE_0765:CHN	Unknown_other	6.305552495959856e-05
NODE_0005->NODE_0765:FRA	AUS	0.00018025637539985755
NODE_0005->NODE_0765:FRA	Africa_other	4.446152140366013e-06
NODE_0005->NODE_0765:FRA	Asia_other	4.411952702570309e-05
NODE_0005->NODE_0765:FRA	BEL	5.683963509458463e-05
NODE_0005->NODE_0765:FRA	CHN	0.0003365928508100872
NODE_0005->NODE_0765:FRA	Europe_other	0.9991620953101719
NODE_0005->NODE_0765:FRA	JPN	0.0001526132209339057
NODE_0005->NODE_0765:FRA	Unknown_other	6.303692842366454e-05
NODE_0005->NODE_0765:JPN	AUS	0.0001802763759009931
NODE_0005->NODE_0765:JPN	Africa_other	4.446645467000007e-06
NODE_0005->NODE_0765:JPN	Asia_other	4.412442234576275e-05
NODE_0005->NODE_0765:JPN	BEL	5.6845941785173145e-05
NODE_0005->NODE_0765:JPN	CHN	0.0003366301977592861
NODE_0005->NODE_0765:JPN	Europe_other	0.9992729581996398
NODE_0005->NODE_0765:JPN	FRA	4.167429436170469e-05
NODE_0005->NODE_0765:JPN	Unknown_other	6.304392274026344e-05
NODE_0959->NODE_0960:JPN	AUS	0.008153715407122905
NODE_0959->NODE_0960:JPN	Africa_other	0.000705191677724625
NODE_0959->NODE_0960:JPN	Asia_other	0.2903509061669872
NODE_0959->NODE_0960:JPN	BEL	0.007895392488376746
NODE_0959->NODE_0960:JPN	CHN	0.006778844417072723
NODE_0959->NODE_0960:JPN	Europe_other	0.4988177773857332
NODE_0959->NODE_0960:JPN	FRA	0.006054006578896586
NODE_0959->NODE_0960:JPN	Unknown_other	0.18124416587808603
NODE_0944->CHN__SAMN03249373:CHN	AUS	0.17633817002767288
NODE_0944->CHN__SAMN03249373:CHN	Africa_other	0.016720812755074574
NODE_0944->CHN__SAMN03249373:CHN	Asia_other	0.060949347861200126
NODE_0944->CHN__SAMN03249373:CHN	BEL	0.17313116168607154
NODE_0944->CHN__SAMN03249373:CHN	Europe_other	0.0691957310547473
NODE_0944->CHN__SAMN03249373:CHN	FRA	0.13275364032236706
NODE_0944->CHN__SAMN03249373:CHN	JPN	0.2345241919560375
NODE_0944->CHN__SAMN03249373:CHN	Unknown_other	0.13638694433682907
NODE_0944->CHN__SAMN22851881:CHN	AUS	0.17633817002767288
NODE_0944->CHN__SAMN22851881:CHN	Africa_other	0.016720812755074574
NODE_0944->CHN__SAMN22851881:CHN	Asia_other	0.060949347861200126
NODE_0944->CHN__SAMN22851881:CHN	BEL	0.17313116168607154
NODE_0944->CHN__SAMN22851881:CHN	Europe_other	0.0691957310547473
NODE_0944->CHN__SAMN22851881:CHN	FRA	0.13275364032236706
NODE_0944->CHN__SAMN22851881:CHN	JPN	0.2345241919560375
NODE_0944->CHN__SAMN22851881:CHN	Unknown_other	0.13638694433682907
NODE_0945->NODE_0946:JPN	AUS	0.005735102482686345
NODE_0945->NODE_0946:JPN	Africa_other	0.00047987280116701923
NODE_0945->NODE_0946:JPN	Asia_other	0.7830505090754492
NODE_0945->NODE_0946:JPN	BEL	0.005631384856475569
NODE_0945->NODE_0946:JPN	CHN	0.0060548531027375995
NODE_0945->NODE_0946:JPN	Europe_other	0.0016166158814089134
NODE_0945->NODE_0946:JPN	FRA	0.004318037599559409
NODE_0945->NODE_0946:JPN	Unknown_other	0.19311362420051606
NODE_0002->AUS__SAMEA751508:AUS	Africa_other	0.00784423437475454
NODE_0002->AUS__SAMEA751508:AUS	Asia_other	0.03220368954305427
NODE_0002->AUS__SAMEA751508:AUS	BEL	0.09571749531629359
NODE_0002->AUS__SAMEA751508:AUS	CHN	0.07862663165174251
NODE_0002->AUS__SAMEA751508:AUS	Europe_other	0.5479541827346353
NODE_0002->AUS__SAMEA751508:AUS	FRA	0.07339415050734724
NODE_0002->AUS__SAMEA751508:AUS	JPN	0.08974987847924164
NODE_0002->AUS__SAMEA751508:AUS	Unknown_other	0.07450973739293094
NODE_0002->AUS__SAMEA751511:AUS	Africa_other	0.00784423437475454
NODE_0002->AUS__SAMEA751511:AUS	Asia_other	0.03220368954305427
NODE_0002->AUS__SAMEA751511:AUS	BEL	0.09571749531629359
NODE_0002->AUS__SAMEA751511:AUS	CHN	0.07862663165174251
NODE_0002->AUS__SAMEA751511:AUS	Europe_other	0.5479541827346353
NODE_0002->AUS__SAMEA751511:AUS	FRA	0.07339415050734724
NODE_0002->AUS__SAMEA751511:AUS	JPN	0.08974987847924164
NODE_0002->AUS__SAMEA751511:AUS	Unknown_other	0.07450973739293094
NODE_0006->AUS__SAMEA751513:AUS	Africa_other	6.003522789219668e-08
NODE_0006->AUS__SAMEA751513:AUS	Asia_other	5.005582189177088e-07
NODE_0006->AUS__SAMEA751513:AUS	BEL	7.581615787526733e-07
NODE_0006->AUS__SAMEA751513:AUS	CHN	3.483827869707756e-06
NODE_0006->AUS__SAMEA751513:AUS	Europe_other	0.999992146343021
NODE_0006->AUS__SAMEA751513:AUS	FRA	5.624552021503524e-07
NODE_0006->AUS__SAMEA751513:AUS	JPN	1.6905996150170823e-06
NODE_0006->AUS__SAMEA751513:AUS	Unknown_other	7.980192665926791e-07
NODE_0006->NODE_0007:AUS	Africa_other	6.003522789219668e-08
NODE_0006->NODE_0007:AUS	Asia_other	5.005582189177088e-07
NODE_0006->NODE_0007:AUS	BEL	7.581615787526733e-07
NODE_0006->NODE_0007:AUS	CHN	3.483827869707756e-06
NODE_0006->NODE_0007:AUS	Europe_other	0.999992146343021
NODE_0006->NODE_0007:AUS	FRA	5.624552021503524e-07
