project_id	run_accession	sample_accession	collection_date	country	first_public	comparison_status	gapfill_success_n	gapfill_success_runs	qc_decision	qc_reason	checkm_completeness	checkm_contamination	nas_match_status
PRJNA1071282	SRR27796177	SAMN39683373	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796178	SAMN39682905	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796178					paper_comparison
PRJNA1071282	SRR27796179	SAMN39683372	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796179					paper_comparison
PRJNA1071282	SRR27796180	SAMN39683371	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796180					paper_comparison
PRJNA1071282	SRR27796181	SAMN39683370	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796181					paper_comparison
PRJNA1071282	SRR27796182	SAMN39683369	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0		pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796183	SAMN39683368	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796183					paper_comparison
PRJNA1071282	SRR27796184	SAMN39683367	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796184					paper_comparison
PRJNA1071282	SRR27796185	SAMN39683366	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796186	SAMN39683365	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796187	SAMN39683364	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796187					paper_comparison
PRJNA1071282	SRR27796188	SAMN39683363	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796189	SAMN39682904	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796190	SAMN39683362	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796191	SAMN39683361	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796191					paper_comparison
PRJNA1071282	SRR27796192	SAMN39683360	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	2	SRR29825615;SRR27796192					paper_comparison
PRJNA1071282	SRR27796193	SAMN39683359	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796193					paper_comparison
PRJNA1071282	SRR27796194	SAMN39683358	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796195	SAMN39683357	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796195					paper_comparison
PRJNA1071282	SRR27796196	SAMN39683356	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796197	SAMN39683355	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796198	SAMN39683354	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796199	SAMN39683353	2021	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796199					paper_comparison
PRJNA1071282	SRR27796200	SAMN39682903	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796201	SAMN39682858	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796202	SAMN39683352	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796203	SAMN39683351	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796204	SAMN39683350	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796205	SAMN39683349	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796206	SAMN39683348	2021	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796206					paper_comparison
PRJNA1071282	SRR27796207	SAMN39683347	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796208	SAMN39683346	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796208					paper_comparison
PRJNA1071282	SRR27796209	SAMN39683345	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796209					paper_comparison
PRJNA1071282	SRR27796210	SAMN39683344	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR29825617					paper_comparison
PRJNA1071282	SRR27796211	SAMN39683278	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796211					paper_comparison
PRJNA1071282	SRR27796212	SAMN39683277	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796213	SAMN39683276	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796214	SAMN39683275	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796214					paper_comparison
PRJNA1071282	SRR27796215	SAMN39683274	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796215					paper_comparison
PRJNA1071282	SRR27796216	SAMN39683273	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796216					paper_comparison
PRJNA1071282	SRR27796217	SAMN39682895	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796218	SAMN39683272	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796219	SAMN39683271	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796219					paper_comparison
PRJNA1071282	SRR27796220	SAMN39683270	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796221	SAMN39683269	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796222	SAMN39683268	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796223	SAMN39683267	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796224	SAMN39683266	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796225	SAMN39683265	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796225					paper_comparison
PRJNA1071282	SRR27796226	SAMN39683264	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796227	SAMN39683263	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796228	SAMN39682894	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796228					paper_comparison
PRJNA1071282	SRR27796229	SAMN39683262	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796230	SAMN39683261	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796231	SAMN39683260	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796232	SAMN39683259	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796233	SAMN39683258	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796233					paper_comparison
PRJNA1071282	SRR27796234	SAMN39683257	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796234					paper_comparison
PRJNA1071282	SRR27796235	SAMN39683256	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796235					paper_comparison
PRJNA1071282	SRR27796236	SAMN39683255	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796236					paper_comparison
PRJNA1071282	SRR27796237	SAMN39683254	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796237					paper_comparison
PRJNA1071282	SRR27796238	SAMN39683253	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796239	SAMN39682893	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796240	SAMN39682857	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796240					paper_comparison
PRJNA1071282	SRR27796241	SAMN39683252	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796242	SAMN39683251	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796243	SAMN39683250	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796244	SAMN39683249	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796244					paper_comparison
PRJNA1071282	SRR27796245	SAMN39683248	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796246	SAMN39683247	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796247	SAMN39683181	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796248	SAMN39683180	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796248					paper_comparison
PRJNA1071282	SRR27796249	SAMN39683179	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796250	SAMN39683178	2016	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796251	SAMN39683177	2016	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796252	SAMN39683176	2016	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0		pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796253	SAMN39683175	2016	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796254	SAMN39683174	2016	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0		pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796255	SAMN39683173	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796255					paper_comparison
PRJNA1071282	SRR27796256	SAMN39682885	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796257	SAMN39683172	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796257					paper_comparison
PRJNA1071282	SRR27796258	SAMN39683171	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796259	SAMN39683170	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796260	SAMN39683169	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796261	SAMN39683168	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796262	SAMN39683167	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796262					paper_comparison
PRJNA1071282	SRR27796263	SAMN39683166	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796264	SAMN39683165	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796265	SAMN39683164	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796266	SAMN39683163	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796267	SAMN39682884	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796268	SAMN39683162	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796268					paper_comparison
PRJNA1071282	SRR27796269	SAMN39683161	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796269					paper_comparison
PRJNA1071282	SRR27796270	SAMN39683160	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796271	SAMN39683159	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796271					paper_comparison
PRJNA1071282	SRR27796272	SAMN39683158	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796272					paper_comparison
PRJNA1071282	SRR27796273	SAMN39683157	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796274	SAMN39683156	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796274					paper_comparison
PRJNA1071282	SRR27796275	SAMN39683155	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796276	SAMN39683154	2023	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796276	pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796277	SAMN39683153	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796278	SAMN39682883	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796279	SAMN39682856	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796280	SAMN39683152	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796281	SAMN39683151	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796281					paper_comparison
PRJNA1071282	SRR27796282	SAMN39683150	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796283	SAMN39683019	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796284	SAMN39683018	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796285	SAMN39683017	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796285					paper_comparison
PRJNA1071282	SRR27796286	SAMN39683016	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796287	SAMN39683015	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796288	SAMN39683014	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796289	SAMN39683013	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796289					paper_comparison
PRJNA1071282	SRR27796290	SAMN39682869	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796290					paper_comparison
PRJNA1071282	SRR27796291	SAMN39683012	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796292	SAMN39683011	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796292					paper_comparison
PRJNA1071282	SRR27796293	SAMN39683010	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796293					paper_comparison
PRJNA1071282	SRR27796294	SAMN39683009	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796294					paper_comparison
PRJNA1071282	SRR27796295	SAMN39683008	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796296	SAMN39683007	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796297	SAMN39683006	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796298	SAMN39683005	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796298					paper_comparison
PRJNA1071282	SRR27796299	SAMN39683004	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796300	SAMN39683003	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796300					paper_comparison
PRJNA1071282	SRR27796301	SAMN39682868	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796302	SAMN39683002	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796303	SAMN39683001	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796304	SAMN39683000	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796304					paper_comparison
PRJNA1071282	SRR27796305	SAMN39682999	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796306	SAMN39682998	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796306					paper_comparison
PRJNA1071282	SRR27796307	SAMN39682997	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796308	SAMN39682996	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796309	SAMN39682995	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796309					paper_comparison
PRJNA1071282	SRR27796310	SAMN39682994	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796311	SAMN39682993	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796311					paper_comparison
PRJNA1071282	SRR27796312	SAMN39682867	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796313	SAMN39682992	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796313					paper_comparison
PRJNA1071282	SRR27796314	SAMN39682991	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796315	SAMN39682990	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796316	SAMN39682989	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796317	SAMN39682988	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796318	SAMN39682987	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796318					paper_comparison
PRJNA1071282	SRR27796319	SAMN39682953	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796320	SAMN39682863	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796321	SAMN39682854	2016	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796322	SAMN39682853	2016	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796322					paper_comparison
PRJNA1071282	SRR27796323	SAMN39682915	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796324	SAMN39683472	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796325	SAMN39683471	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796325					paper_comparison
PRJNA1071282	SRR27796326	SAMN39683470	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796327	SAMN39683469	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796327					paper_comparison
PRJNA1071282	SRR27796328	SAMN39683468	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796328					paper_comparison
PRJNA1071282	SRR27796329	SAMN39683467	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796330	SAMN39683466	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796330					paper_comparison
PRJNA1071282	SRR27796331	SAMN39683465	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796332	SAMN39683464	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796333	SAMN39683463	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796333					paper_comparison
PRJNA1071282	SRR27796334	SAMN39682914	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796335	SAMN39683462	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796336	SAMN39683461	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796337	SAMN39683460	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796337					paper_comparison
PRJNA1071282	SRR27796338	SAMN39683459	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796338					paper_comparison
PRJNA1071282	SRR27796339	SAMN39683458	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796339					paper_comparison
PRJNA1071282	SRR27796340	SAMN39683457	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796341	SAMN39683456	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796342	SAMN39683455	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796343	SAMN39683454	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796344	SAMN39683453	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796345	SAMN39682913	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796346	SAMN39682859	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796347	SAMN39683452	2023	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796347					paper_comparison
PRJNA1071282	SRR27796348	SAMN39683451	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796349	SAMN39683450	2023	China: Shanghai	2024-09-29								no_nas_recovery_record
PRJNA1071282	SRR27796350	SAMN39683449	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796351	SAMN39683448	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796352	SAMN39683447	2023	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796352	pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796353	SAMN39683446	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796354	SAMN39683445	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796355	SAMN39683444	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796356	SAMN39683443	2023	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796357	SAMN39682912	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796358	SAMN39682952	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796358					paper_comparison
PRJNA1071282	SRR27796359	SAMN39682951	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796360	SAMN39682950	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796361	SAMN39682949	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796362	SAMN39682948	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796363	SAMN39682947	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796363					paper_comparison
PRJNA1071282	SRR27796364	SAMN39682946	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796364					paper_comparison
PRJNA1071282	SRR27796365	SAMN39682945	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796365					paper_comparison
PRJNA1071282	SRR27796366	SAMN39682944	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796367	SAMN39682943	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796367					paper_comparison
PRJNA1071282	SRR27796368	SAMN39682862	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796369	SAMN39682942	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796370	SAMN39682941	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796371	SAMN39682940	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796371					paper_comparison
PRJNA1071282	SRR27796372	SAMN39682939	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796373	SAMN39682938	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796374	SAMN39682937	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796374					paper_comparison
PRJNA1071282	SRR27796375	SAMN39682936	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796375					paper_comparison
PRJNA1071282	SRR27796376	SAMN39682935	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796377	SAMN39682934	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796377					paper_comparison
PRJNA1071282	SRR27796378	SAMN39682933	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796379	SAMN39682861	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796379					paper_comparison
